,time,tweet,emotion
167,2020-11-06T18:33:28.000Z,"#RCBvSRH
Please release sir @ABdeVilliers17. He deserves better than @RCBTweets  chokers. I feel sad only him. How many times it's come to just him and him only. Do you have any shame @RCBTweets ?
Please release him, i want to see trophy in his hand atleast once.Because he is 🐐 https://t.co/uI1vJdavlr",Joy
168,2020-10-31T18:28:00.000Z,"RT @virendersehwag: One-sided Saturday games after a long time. 
Mumbai chased in 86 balls, Hyderabad finished it in 85 balls. Looked like…",Joy
169,2020-10-29T14:06:37.000Z,"RT @narendramodi: I strongly condemn the recent terrorist attacks in France, including today's heinous attack in Nice inside a church. Our…",Joy
170,2020-10-25T17:23:13.000Z,"RT @ngalongc: Bug bounty -- No risk and high return, the only investment is your time. If you are a fast learner just a few months of googl…",Trust
171,2020-10-23T07:54:47.000Z,RT @hunter0x7: xss : img{background-image:url('javascript:alert()')},Trust
172,2020-10-23T04:02:06.000Z,"RT @hackaday: What If You Could Design Your Own Aluminum Hand?

[Ian Davis] has decided to start over on his hand. [Ian] is missing four fi…",Trust
173,2020-10-23T04:01:09.000Z,RT @Hacker0x01: It's the final day of #SecurityAt! We kick off today with a Fireside chat on the shifting culture of #cybersecurity with @j…,Joy
174,2020-10-18T16:43:18.000Z,"I completed the Web Security Academy lab:
Manipulating the WebSocket handshake to exploit vulnerabilities

@WebSecAcademy
 https://t.co/Z2LeMuPOl4 
Learning everyday.",Joy
175,2020-10-11T15:16:10.000Z,RT @hunter0x7: ok https://t.co/Tt6UKUlAvC,Trust
176,2020-10-11T11:56:03.000Z,RT @imVkohli: Many happy returns of the day @hardikpandya7. Wishing you a fabulous year ahead. 😃,Joy
177,2020-10-08T15:22:22.000Z,RT @mrkylefield: I would love nothing more than for @elonmusk to hire a documentarian to simply follow him around 24/7 to ensure all his th…,Trust
178,2020-10-08T15:22:02.000Z,"RT @Hacker0x01: Connect with HackerOne during the @RH_ISAC virtual fall summit happening today, October 6 through October 8. Register today…",Joy
179,2020-10-08T07:26:58.000Z,"RT @Hacker0x01: Be sure to register for @hackdaypy happening this Saturday, 10/10. You might even snag some HackerOne swag 😎",Surprise
180,2020-10-06T13:53:16.000Z,RT @elonmusk: 5 minutes from launch. Looks good so far.,Surprise
181,2020-10-06T13:52:59.000Z,"RT @elonmusk: Hollywood should just start with the sequel &amp; skip the original, because financials",Trust
182,2020-10-04T09:34:32.000Z,"RT @jon_bottarini: Some personal news: Today is my last day at @Hacker0x01. I’ve been so fortunate to work with an incredible team, some am…",Sadness
183,2020-10-01T14:38:49.000Z,"RT @imVkohli: The most special thing about sport is the friendship and mutual respect you share with your teammates along your journey. 
Sp…",Trust
184,2020-10-01T06:09:49.000Z,RT @elonmusk: @PPathole Haha true. Why do showers have such a wide range!?,Surprise
185,2020-09-23T16:22:02.000Z,RT @Astro_Christina: Honored and hoping that our influence is toward a world of inclusion leading to greater shared successes. Thank you to…,Joy
186,2020-09-23T13:52:46.000Z,"RT @elonmusk: Cybertruck, ATV, Roadster &amp; Semi
C A R S https://t.co/4Aq1A5cYkH",Joy
187,2020-09-22T19:53:08.000Z,"RT @elonmusk: Important note about Tesla Battery Day unveil tomorrow. This affects long-term production, especially Semi, Cybertruck &amp; Road…",Trust
188,2020-09-22T15:16:56.000Z,RT @sachin_rt: Never ground your bat on a surface that isn’t hard. Batsmen need to remember that there is a desert underneath! 😋 #CSKvsRR,Joy
189,2020-09-19T14:40:17.000Z,"RT @Astro_Christina: When your science fridge breaks in zero-G. OTD last year, we got a late evening call from Earth that a super chilled f…",Joy
190,2020-09-18T17:06:57.000Z,RT @elonmusk: of course I still love you,Surprise
191,2020-09-18T06:44:31.000Z,RT @jon_bottarini: 4 years of bug bounty hunting = ~$600k in bounties. A very transparent look inside @infosec_au's methodology to find bug…,Joy
192,2020-09-16T07:12:17.000Z,"RT @BillGates: My dad was the “real” Bill Gates. He was everything I try to be and I will miss him every day.

https://t.co/OnAEsmosNb",Sadness
193,2020-09-13T04:04:52.000Z,"RT @Astra: Thanks, @elonmusk. We appreciate that and are encouraged by the progress we made today on our first of three flights on our way…",Joy
194,2020-09-10T08:15:33.000Z,RT @msdhoni: With the Final Induction Ceremony the world’s best combat proven 4.5Gen fighter plane gets the world’s best fighter pilots. In…,Trust
195,2020-09-06T04:17:28.000Z,RT @teslaownersSV: Hey @elonmusk did you ever think you would make cars back in 1995? It’s crazy to think @tesla is worth 9X more than BMW…,Joy
196,2020-08-31T03:06:36.000Z,"RT @Jhaddix: Is there a .js parser (for endpoints) that has a built in spider, and prints output in full urls + endpoint? Is Burp spider ab…",Fear
197,2020-08-28T08:39:42.000Z,"RT @imVkohli: And then, we were three! Arriving Jan 2021 ❤️🙏 https://t.co/0BDSogBM1n",Joy
198,2020-08-24T13:34:34.000Z,RT @Swamy39: If Rhea Chakravarty keeps giving evidence which contradicts her conversation with Mahesh Bhatt then CBI will have no alternati…,Trust
199,2020-08-23T14:33:01.000Z,RT @ITSecurityguard: Bug Bounty these days: recon |xargs| grep -ax( “$sub.example.com) &amp;&gt; /dev/null &gt; outtmp1.txt | httprobe -c 10000000000…,Trust
200,2020-08-23T14:32:07.000Z,RT @NobelPrize: Akira Yoshino developed the first commercially viable lithium-ion battery. Last year he shared the #NobelPrize in Chemistry…,Sadness
201,2020-08-19T13:51:04.000Z,RT @Swamy39: Judgment comes today I consider is likely to be favourable. But remember it is single judge court which basically considers wh…,Joy
202,2020-08-16T10:39:55.000Z,RT @elonmusk: Tesla is developing a NN training computer called Dojo to process truly vast amounts of video data. It’s a beast! Please cons…,Fear
203,2020-08-16T10:36:34.000Z,"@elonmusk Well , hilarious and true.",Trust
204,2020-08-16T10:35:16.000Z,RT @elonmusk: History is written by the victors … except on Wikipedia haha,Trust
205,2020-08-16T06:20:41.000Z,"RT @Adityarathi1012: whoever edit this give him Bharat Ratna 🏅... absolutely savage 🤣🤣🤣
https://t.co/uM3sWilriW",Trust
206,2020-08-05T08:25:10.000Z,RT @Swamy39: The SC has been informed by the Centre that Sushant case has been handed over to CBI. Have I completed my commitment and free…,Joy
207,2020-07-18T12:35:45.000Z,RT @MohitKu87065833: Sad and  very emotional pic 💔. This is the reality of our society 😢. This pic has very deep emotion it's really felt.…,Fear
208,2020-07-18T12:34:18.000Z,"RT @alxbrsn: Me: Full time bug bounty is so cool, never need to be on call or work overtime

Also me: Whenever this tool sends me an alert,…",Joy
209,2020-07-16T04:42:15.000Z,RT @HackingDave: This one made me laugh out loud. Who did this ? 😂 https://t.co/1JHvrujJCp,Surprise
210,2020-07-16T04:39:44.000Z,RT @jchysk: This Twitter fiasco sure sounds a lot like that vulnerability you found awhile back @sehacure where an attacker can Tweet on be…,Joy
211,2020-07-07T05:05:07.000Z,"RT @Swamy39: Media willingly or brain dead are announcing hour by hour meetings of Doval with Wang, and connecting it to what PM's boldness…",Joy
212,2020-07-05T05:39:38.000Z,RT @DarkNetflixDE: Dark bloopers and outtakes! The content we have been waiting for. https://t.co/NRdAIxwHVH,Anticipation
213,2020-07-05T05:38:02.000Z,"RT @RottenTomatoes: #DarkNetflix is #Fresh at 93% on the #Tomatometer, with 14 reviews: https://t.co/EhLW3l9mpw https://t.co/N1sfqfyRvI",Trust
214,2020-06-30T04:48:13.000Z,RT @DarkNetflixDE: The current average rating of Dark S3 on IMDb is 9.6. 👏🏼 Rate it now! https://t.co/b5AZEuP7ne https://t.co/aAK6e6tWrV,Trust
215,2020-06-30T04:46:52.000Z,RT @DarkNetflixDE: Dark is currently the most popular TV series on IMDb &amp; Rotten Tomatoes! 👏🏼 https://t.co/6irZNk5kKJ,Joy
216,2020-06-29T04:03:57.000Z,"RT @neiltyson: Ever notice how enthusiastic your dog can be? In life expectancy, a single day for humans corresponds to a week for dogs. Ma…",Joy
217,2020-06-27T11:54:56.000Z,"RT @elonmusk: Who controls the memes,
controls the Universe",Anger
218,2020-06-27T08:58:44.000Z,RT @96445de927964d6: @NetflixIndia #DarkNetflix #DARKseason3  Family tree knowledge requires without mentioning https://t.co/Hb3lpc2E1e,Fear
219,2020-06-27T08:56:15.000Z,@NetflixIndia #DarkNetflix #DARKseason3  Family tree knowledge requires without mentioning https://t.co/Hb3lpc2E1e,Fear
220,2020-06-27T08:50:52.000Z,RT @ImRo45: Many happy returns of the day buddy. Hope you have a solid year @IamShivamDube https://t.co/PudMgyidhz,Joy
221,2020-06-27T04:32:32.000Z,RT @MonaLisa_1797: Today is the only day you can retweet this. #DarkNetflix https://t.co/d0FcjiLEPS,Sadness
222,2020-06-26T15:51:06.000Z,RT @96445de927964d6: #DarkNetflix The best thing going to happen in 2020 is tomorrow. Dark best web series i have seen. https://t.co/RnJbem…,Trust
223,2020-06-26T15:49:44.000Z,#DarkNetflix The best thing going to happen in 2020 is tomorrow. Dark best web series i have seen. https://t.co/RnJbemWAJy,Trust
224,2020-06-26T15:49:10.000Z,RT @paceandbounce_: tomorrow the cycle will be complete #darknetflix https://t.co/wQ1vBymYLx,Anticipation
225,2020-06-26T15:42:05.000Z,RT @DarkNetflixDE: This account will be a season 3 spoiler-free zone!,Trust
226,2020-06-26T15:39:35.000Z,RT @DarkNetflixDE: The official trailer for Dark’s final season! June 27 only on Netflix.⏳ https://t.co/IlaeCPwKr8,Sadness
227,2020-06-26T05:10:07.000Z,RT @Prasant57404081: Shutter island https://t.co/auXJ5L2BJ7,Trust
228,2020-06-19T05:02:45.000Z,"RT @Swamy39: Galwan Clash is Personal Message to Modi, a Taunt by Chinese Side, Says ... https://t.co/DsoiwYsNAd via @YouTube",Trust
229,2020-06-19T04:58:29.000Z,"RT @mipaltan: ☹️💔

Whenever Kai Po Che’s ‘Ali’ takes field next, his master ‘Ishaan’ will smile from the heavens 🤗

📸: @utvfilms

#OneFamil…",Joy
230,2020-06-18T07:42:40.000Z,RT @ImRo45: Salute to our REAL HEROES who laid their lives protecting and honouring our border. May god give their families utmost strength…,Trust
231,2020-06-16T12:56:31.000Z,"RT @mipaltan: What’s your pick? 😉

https://t.co/VyCJCZOI8A",Surprise
232,2020-06-16T10:34:15.000Z,"RT @ICC: #OnThisDay last year, India maintained their winning streak against Pakistan at the men's @cricketworldcup, beating them by 89 run…",Fear
233,2020-06-14T18:36:03.000Z,"RT @ImRo45: This is distressing, can’t come to terms that this has happened. Really disturbing. Brilliant actor RIP brother. https://t.co/e…",Trust
234,2020-06-13T02:34:35.000Z,"RT @Swamy39: All reports coming from UP, India’s most populated state reveal excellent management. Congrats to Yogi Adityanath",Surprise
235,2020-06-08T03:43:06.000Z,"RT @VidyaKrishnan: No. They are treating Churchill exactly the way he deserves to be treated

He was blindingly racist to Indians, killed a…",Fear
236,2020-06-08T03:42:32.000Z,Churchill far more worst than racist. He took life of millions of indian and became war hero. Churchill mf was worst than Hitler.,Sadness
237,2020-06-08T03:37:05.000Z,"#XiJinpingIsWinnieThePooh

Please stop this trend how can make fun of one of my favourite cartoon by comparing it to #chinesvirus  producer. To support like and retweet it.
#XiJinpingIsWinnieThePooh",Joy
238,2020-06-08T03:34:36.000Z,"RT @sandeepkmr01: #XiJinpingIsWinnieThePooh

Look our trend has made him sad
How selfish we are..Just for fun we can embaress, humiliate,ta…",Joy
239,2020-06-07T16:07:48.000Z,"RT @imrkrindia: #StudentLivesMatter
#StudentLivesMatter 
#StudentLivesMatter 
#StudentLivesMatter 
Copy hai.. pr  Shi lage to retweet kr de…",Joy
240,2020-06-05T13:30:56.000Z,RT @ImRo45: This #WorldEnvironmentDay embrace the outdoors from within. Join me in celebrating #biodiversity – clear blue skies. birds in b…,Joy
241,2020-06-05T03:11:19.000Z,RT @ImRo45: We are savages. Are we not learning ? To hear what happened to the elephant in Kerala was heartbreaking. No animal deserves to…,Fear
242,2020-06-03T07:24:44.000Z,"RT @ANI: Kerala: A pregnant elephant died on May 27 after a local allegedly fed her a pineapple stuffed with crackers, in Malappuram. Wildl…",Joy
243,2020-06-01T18:22:42.000Z,"RT @DrKumarVishwas: बेहद अफ़सोसनाक और निर्मम लापरवाही 😡 ज़रा सी परीक्षा की घड़ी क्या आई हमारी व्यवस्था, मनुष्यता सब फेल होने लगीं ? ये किस…",Surprise
244,2020-06-01T11:24:54.000Z,RT @Swamy39: Time for Namo Govt to admit that our foreign policy is also in tatters. It needs a Reset.,Trust
245,2020-06-01T11:24:45.000Z,"RT @Swamy39: RT @shubhravermas: @Swamy39 You have excellent knowledge and connects with the Chinese ...Use them to help our leaders, Sir !!…",Trust
246,2020-05-30T08:51:12.000Z,@kunalkamra88 Gaand fate to fate par navabi na gate. Chutiye ko dho dala to ab BJP and Congress kar ke divert kar raha muda. Jab anal nahi saha jata gand mai ungali kyu karata hai bhadave. #KunalKamraRoast,Fear
247,2020-05-30T03:51:40.000Z,"RT @bhut_tezz: #carryminati
Comment box of #kunalkamra video to everyone who is watching his video : https://t.co/m611vOhgTk",Trust
248,2020-05-30T03:51:08.000Z,"RT @narendramodi177: Who Is Best ?

Retweet For #carryminati

Like For #kunalkamra https://t.co/cjzgbXyDk4",Surprise
249,2020-05-28T11:23:54.000Z,RT @Swamy39: Today I talked to the Sri Lanka Prime Minister Mahinda Rajapaksa and congratulated him on completing 50 years of public life a…,Joy
250,2020-05-24T10:07:07.000Z,RT @NASAKennedy: We are four days away from the launch of @SpaceX's Crew Dragon to the @Space_Station with @AstroBehnken and @Astro_Doug on…,Joy
251,2020-05-24T10:05:05.000Z,RT @Swamy39: This week I will be sending Legal Notice to the Indian Express and the Oped Writer Khaled Ahmed for criminal defamation for pu…,Joy
252,2020-05-23T02:08:58.000Z,RT @NASA: ICYMI: Earth is beautiful. https://t.co/b9A2TULaAn,Joy
253,2020-05-21T03:21:06.000Z,"RT @SpaceflightNow: Crew Dragon, meet Falcon 9.

SpaceX technicians have connected the Dragon capsule with its ride into orbit inside the p…",Fear
254,2020-05-21T03:18:50.000Z,"RT @NASASolarSystem: Meet Dr. Nancy Grace Roman, NASA’s first chief astronomer, the “Mother of Hubble” and the namesake of an upcoming spac…",Joy
255,2020-05-19T15:29:33.000Z,RT @Microsoft: TUNE. IN. NOW. #MSBuild https://t.co/9kUvdpwZpO,Trust
256,2020-04-09T05:39:49.000Z,RT @narendramodi: Fully agree with you President @realDonaldTrump. Times like these bring friends closer. The India-US partnership is stron…,Fear
257,2020-04-04T02:16:20.000Z,RT @Swamy39: @InsidrJoe @MBilal54087592 @jayantambedare @MaleehaHashmey @ImranKhanPTI @zfrmrza But  we shall fiercely  defend our sovereign…,Fear
258,2020-04-03T02:33:51.000Z,RT @Swamy39: The Law And The Lockdown https://t.co/CofowDfgR7,Trust
259,2020-04-02T13:59:58.000Z,"RT @Swamy39: Many foreign Tabligh delegates to Nizamuddin conference came from nations which have banned Tabligh. For exanple Uzbeckistan,…",Fear
260,2020-04-01T11:19:11.000Z,"RT @sardanarohit: निज़ामुद्दीन मरकज़ से थाने की दूरी -53 मीटर
मरकज़ से थाने पहुँचने में वक़्त - 1 मिनट
पुलिस वक़्त रहते जागती तो रोक सकती…",Trust
261,2020-04-01T11:18:54.000Z,"RT @sardanarohit: तबलीगी जमात के मौलाना साद का ऑडियो वाइरल है. मौलाना बोल रहा है - 
“ये मौक़ा इसका नहीं है कि डॉक्टरों की बातों में आ कर न…",Surprise
262,2020-04-01T07:31:38.000Z,RT @Swamy39: @ManUtdMMXX : Yes. But for Tabligh Jamaat under “House arrest”. No spittoons permitted.,Trust
263,2020-04-01T07:31:29.000Z,RT @Swamy39: I am happy to note that GoI has commandeered hotels today and converted a big part of AIIMS to a COVID-19 specific hospitals.…,Joy
264,2020-04-01T07:31:09.000Z,RT @sardanarohit: सरकार छोटे उद्योग-धंधों से कह रही है कि वो कर्मचारियों को न निकालें. लेकिन छोटे उद्योग वालों/दुकानदारों को EMI की चिंता…,Joy
265,2020-04-01T07:30:42.000Z,RT @sardanarohit: छोटे/मझोले व्यापार बंद हैं. दुकानें बंद हैं. सरकार सबसे कह रही है कर्मचारियों को नौकरी से न निकालें. पूरी तनख़्वाह दें.…,Joy
266,2020-04-01T07:30:18.000Z,"RT @sardanarohit: फँसा होना - आदमी निकलना चाहता हो, लेकिन हालात के मारे निकल न पा रहा हो.
छुपा होना - पुलिस जा-जा कर कह रही हो निकलो, तब भी…",Joy
267,2020-04-01T02:25:42.000Z,RT @Swamy39: Noted that last night has decided to convert JLN stadium into a hospital for COVID-19 suspects. This was a suggestion I made i…,Joy
268,2020-04-01T02:25:14.000Z,"RT @sardanarohit: बनारस के बाज़ार में एक दुकान पर.
ग्राहक- आटा कैसे? 
दुकानदार - 40₹ किलो.
ग्राहक - लेकिन DM ने तो कहा है 25₹ मिलेगा.
दुकान…",Fear
269,2020-04-01T02:23:54.000Z,"RT @LaLigaEN: A message of support and encouragement during these trying times from #LaLiga ambassador, Rohit Sharma (@ImRo45). 🙏🇮🇳⚽

#Stay…",Trust
270,2020-03-30T09:49:44.000Z,#China should be punished for #ChineseVirus19,Surprise
271,2020-03-30T09:48:31.000Z,RT @RajatSharmaLive: 20 जनवरी को दुनिया में कोरोना के 282 केस थे. 29 मार्च को 7 लाख. भारत में 30 जनवरी को एक केस था. आज 901. अगर सब घर में…,Fear
272,2020-03-30T08:34:04.000Z,"RT @Swamy39: For the remainder of the 21 days Lockdown, we cannot afford two governments in the same city. Hence, the Delhi govt must be su…",Trust
273,2020-03-30T08:33:48.000Z,RT @sardanarohit: सब अफ़सर ऐसे ही मैदान में उतर कर ज़िम्मेदारी ले लें तो लॉकडाउन में भी स्थिति काफ़ी सुधर जाए.,Trust
274,2020-03-29T15:06:26.000Z,"RT @mipaltan: 🕢 It's toss time at the Wankhede 😭😩

#OneFamily #MIvCSK",Trust
275,2020-03-29T11:10:16.000Z,"RT @vikrantgupta73: This is for each life that can be saved, any one who can be fed. My contribution to the idea of INDIA 🇮🇳- please do wha…",Trust
276,2020-03-29T07:33:45.000Z,"RT @Swamy39: 566 cases  ) - 
March 25th ( 645 cases )
Increase by  13.95 %

5. March 25th ( 645 cases  ) - 
March 26th ( 720 cases )
Increa…",Fear
277,2020-03-28T14:25:09.000Z,RT @RNTata2000: The COVID 19 crisis is one of the toughest challenges we will face as a race. The Tata Trusts and the Tata group companies…,Joy
278,2020-03-28T14:24:29.000Z,RT @Swamy39: There is a huge demand for Tamil Subtitles being provided in the DD replay of the Ramayana. I hope Jawadekar will oblige.,Trust
279,2020-03-28T14:23:51.000Z,"RT @Swamy39: Coronavirus: 3,460 Israelis diagnosed, Netanyahu to increase restrictions https://t.co/EMIWwJZvmi",Trust
280,2020-03-28T08:53:57.000Z,RT @imVkohli: Please wake up to the reality and seriousness of the situation and take responsibility. The nation needs our support and hone…,Joy
281,2020-03-28T08:53:28.000Z,"RT @ImRo45: These are challenging times &amp; while we #stayathome, we still can do our bit to help our planet recover. See the things you can…",Joy
282,2020-03-28T08:53:24.000Z,"RT @aajtak: नोएडा की सड़कों पर घूमती मिली जंगलों में घूमने वाली नीलगाय 
https://t.co/vTGQTHmcF9",Trust
283,2020-03-28T08:52:16.000Z,RT @Swamy39: @saurav_mba957 : Write to the Information Department of the Chinese Embassy in New Delhi,Trust
284,2020-03-28T08:51:34.000Z,RT @Swamy39: American business chamber calls for second round of measures from govt.  https://t.co/hpc2UKOGe5,Surprise
285,2020-03-27T18:54:01.000Z,RT @Swamy39: @heyJunni95 : Obviously you are new here. The research paper has already been circulated in Twitter and circulated amongst twe…,Joy
286,2020-03-27T18:52:30.000Z,"RT @Swamy39: Seems US and China patched up 😁
https://t.co/yhWvvVBVvt: Boo hoo loud crying amongst Pakistani agents in India",Surprise
287,2020-03-27T18:38:22.000Z,"@Swamy39 sir , China is releasing lockdown from various of it province , so should we believe their numbers of Corona virus and follow their ethics as we China hide and manipulate data?",Trust
288,2020-03-27T18:33:27.000Z,"RT @Swamy39: Ishkaran gives a good suggestion: Let GoI run free ticketless trains from where migrant workers live  to their hometown, for t…",Joy
289,2020-03-26T09:34:07.000Z,RT @Swamy39: Since no schools and colleges are on lockout the Govt should ensure no fee are collected from low income households,Trust
290,2020-03-26T04:05:31.000Z,RT @Swamy39: Air India to evacuate over 300 Israel nationals from Delhi to Tel Aviv https://t.co/gZ0Hw8muJE—Our unconditional friendship wi…,Trust
291,2020-03-25T14:52:30.000Z,"RT @Swamy39: Shocking that while the world is grappling with Coronavirus, the ISiS terrorists in Kabul entered today a Gurdwara and shot de…",Fear
292,2020-03-24T19:09:25.000Z,RT @sardanarohit: “अगले तीन सप्ताह यानि इक्कीस दिन तक पूरे देश में लॉकडाउन. अगले इक्कीस दिन नहीं सम्भले तो देश इक्कीस साल पीछे चला जाएगा.”…,Fear
293,2020-03-24T19:09:17.000Z,"RT @Swamy39: My US based friend,a scientist Ramesh Swamy informs me that a US researcher has found: “the #COVID19 strain in India is a less…",Fear
294,2020-03-24T19:08:44.000Z,"RT @ImRo45: Pleasing to see pictures of dolphins swimming near the shores of Mumbai, it shows us that if we tweak our ways we can make a hu…",Trust
295,2020-03-24T04:07:25.000Z,RT @sardanarohit: आपकी बेहतरी के लिए लॉकडाउन है. कल से लॉक-डाउन का पालन नहीं हुआ तो हम सख़्ती करने पर मजबूर होंगे. दिल्ली के मुख्यमंत्री @A…,Fear
296,2020-03-23T09:07:44.000Z,RT @sardanarohit: लॉकडाउन’ का मतलब है ज़रूरी सेवाएँ उपलब्ध रहेंगी. ‘कर्फ़्यू’ का मतलब है सब कुछ बंद रहेगा. लॉकडाउन का पालन नहीं होगा तो पं…,Joy
297,2020-03-23T04:53:48.000Z,"RT @narendramodi: लॉकडाउन को अभी भी कई लोग गंभीरता से नहीं ले रहे हैं। कृपया करके अपने आप को बचाएं, अपने परिवार को बचाएं, निर्देशों का गंभी…",Fear
298,2020-03-23T04:53:23.000Z,"RT @Swamy39: The PM has just been quoted on CNN News 18 as stating ""Some people are not taking the Lockdown seriously"". How right he is!! E…",Fear
299,2020-03-22T16:13:07.000Z,RT @ImRo45: Someone’s missing here ?? Not easy to work from home I guess,Sadness
300,2020-03-22T07:16:21.000Z,"RT @MyVadodara: Gujarat's major cities lockdown, Rajasthan and Punjab fully lockdown but our neighborhood state Maharashtra where there is…",Joy
301,2020-03-22T07:14:15.000Z,RT @Swamy39: My friend on COVID Solution 1) curfew by public / govt for 7 days immediately so that all the patients can be identified as wi…,Trust
302,2020-03-22T06:25:40.000Z,"RT @narendramodi: Can you see the link?

Looks like people have closed ranks to uproot the COVID-19 menace. #JantaCurfew",Trust
303,2020-03-22T06:19:10.000Z,RT @sardanarohit: घरों में बंद बैठे लोगों को जैसे काम मिल गया है. सब लोग बाल्कनी में थाली और ताली बजा रहे हैं. कल की प्रैक्टिस है या आज का…,Joy
304,2020-03-22T06:18:44.000Z,RT @Swamy39: Is now declaration of Economic Emergency becoming inevitable? Govt must put doubts at rest,Trust
305,2020-03-21T12:35:00.000Z,"RT @ANI: Vasundhara Raje, BJP leader: After conducting a #Covid19 test, I’m happy to inform you that the results came back negative. Howeve…",Trust
306,2020-03-21T09:32:26.000Z,"RT @iankitsen: #ChinaLiedAndPeopleDied but these are still with us.
Huge respect.🙏❤ 
#Covid19India #StayAtHome https://t.co/mYnAzfTW1b",Trust
307,2020-03-21T09:32:18.000Z,"RT @sanket_daksha: Xi Jinping to his lab scientist
#ChinaLiedAndPeopleDied https://t.co/42zjU6pKnd",Trust
308,2020-03-21T09:28:46.000Z,RT @DrKumarVishwas: देश के सबसे बड़े संक्रमण प्रोन ट्रांसपोर्ट सिस्टम रेलवे पर #Covid_19 की सरकारी कर्मचारी द्वारा जाँच का ये वीडियो किसी…,Joy
309,2020-03-21T04:01:22.000Z,RT @sardanarohit: WHO की अधिकारी के हवाले से Whatsapp पर वाइरल ऑडियो क्लिप फ़र्ज़ी है. India Today Fact Check Team ने WHO से बात की. WHO और…,Trust
310,2020-03-20T11:05:37.000Z,"RT @Swamy39: Namo has done well by addressing the nation and highlighting essential steps for people to take, for solidarity. I am sending…",Joy
311,2020-03-20T11:05:15.000Z,RT @Swamy39: Either the UK State Govt brought this Char Dhaam Act without any BJP top level approval or has engaged in foolish dramatics on…,Trust
312,2020-03-20T11:04:34.000Z,RT @Swamy39: I am informed that Twitter has now a challenger from Parlor. Has anyone in our Twitter heard of Parlor,Joy
313,2020-03-19T15:13:24.000Z,"RT @sardanarohit: ‘जनता कर्फ़्यू’ यानि एक दिन के लिए स्वयं फ़ैसला कर के घर से ना निकलना. 22 मार्च यानि रविवार, सुबह 7 बजे से रात 9 बजे तक.…",Joy
314,2020-03-19T03:08:15.000Z,RT @Swamy39: Samudra Gupta defeated Alexander in 326 BCE https://t.co/vKytrOy4VE,Trust
315,2020-03-19T03:08:11.000Z,RT @Swamy39: @dwivedygovind : Correct,Trust
316,2020-03-19T02:21:30.000Z,RT @Swamy39: Islamist Turkey seizes ALL Christian churches in city and declares them 'state property' https://t.co/R59sf0lVeq; That is the…,Fear
317,2020-03-18T08:49:12.000Z,RT @Swamy39: @deepakrpandya : Tweet that to me in 2070 and you will get a reply,Trust
318,2020-03-18T03:40:35.000Z,RT @Swamy39: The short-sightedness of MoF comes out of  after Bank Chairmanbeing scolded . While US has declared interest rates will be 0%…,Joy
319,2020-03-18T03:40:20.000Z,RT @Swamy39: Indian Foundations of Modern Science https://t.co/DeWtweIiZm via @PGurus1,Trust
320,2020-03-17T03:08:20.000Z,RT @Swamy39: To set up a central university for Sanskrit in the present climate required guts and clarity of purpose. I must admit Namo and…,Joy
321,2020-03-16T04:31:53.000Z,RT @Swamy39: The circular from the Court states that due to Coronavirus pandemic the magistrate courts will take a limited number of cases…,Fear
322,2020-03-15T12:41:09.000Z,"RT @sardanarohit: बस 3₹ ही? शेयर बाज़ार में 35 लाख करोड़ का नुक़सान हुआ है. Yes Bank का 30,000 करोड़ से ज़्यादा का बोझ है. सब मिडल क्लास की…",Joy
323,2020-03-13T04:10:53.000Z,RT @sardanarohit: ईरान से लौट रहे कुछ पाकिस्तानियों ने ‘कोरोना वाइरस नेगेटिव’ का भी फ़र्ज़ी सर्टिफ़िकेट बनवा लिया. बलूचिस्तान के रास्ते आ र…,Fear
324,2020-03-11T06:16:28.000Z,"RT @NASA: Space is waiting for you!

You have 3 weeks left to get your applications in to join the newest class of explorers. 

Don’t miss…",Joy
325,2020-03-08T12:34:04.000Z,RT @Swamy39: Why is Pucca Chor asking (in today’s The Hindu) for RBI inquiry into Yes Bank collapse? Because he is involved in the scam and…,Fear
326,2020-03-08T12:33:52.000Z,"RT @Swamy39: TVs showing PC  blasting Namo Govt on Yes Bank collapse it means”Chor machaye shor”.I had warned it was coming since 2015, bec…",Trust
327,2020-03-08T12:33:13.000Z,RT @ImRo45: Come on India #IndvsAus #Final 🇮🇳,Anticipation
328,2020-03-07T15:34:44.000Z,"RT @NASA: Ready to watch a nighttime rocket launch? 🚀 

@SpaceX's #Dragon🐉 spacecraft is set for a mission to deliver science and supplies…",Joy
329,2020-03-05T08:01:05.000Z,RT @Swamy39: I am shocked to learn that the govt( which?) has permitted prescription drugs/medicines to be sold online without prescription…,Trust
330,2020-03-04T13:29:15.000Z,RT @Swamy39: Sri Mahinda Rajapaksa is contesting elections for SL Parliament and his party if it gets majority then he will be PM again. Al…,Trust
331,2020-03-04T13:28:49.000Z,"RT @Swamy39: There is massive propaganda network being set up in the West to slander India, that Namo Govt is busy preparing for genocide o…",Fear
332,2020-03-03T17:09:01.000Z,RT @ImRo45: Great work. This is so pleasing to see 👏👏,Joy
333,2020-03-02T08:54:46.000Z,"RT @Swamy39: My recent tours of Gujarat for public meetings,I was urged by many Gujaratis to try and free from Government control the Ambaj…",Fear
