Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
360,"['absolutely', 'tragic', 'to', 'hear', 'about', 'the', 'loss', 'of', 'lives', 'of', 'our', 'brave', 'jawans', '.', 'my', 'condolences', 'to', 'the', 'bereaved', 'families', '.', '🙏']",5.437142857142857,4.9,5.505714285714285,neutral,5.280952380952381,7 out of 10,"['tragic', 'hear', 'loss', 'life', 'brave', 'bereaved', 'family']","['absolutely', 'tragic', 'hear', 'loss', 'life', 'brave', 'jawan', 'condolence', 'bereaved', 'family']"
361,"['to', 'ensure', 'health', '&', 'amp', ';', 'support', 'to', 'stray', 'animals', ',', '@', 'vkfofficial', 'has', 'now', 'taken', 'its', 'first', 'step', 'towards', 'animal', 'welfare', 'in', 'collaboration', 'with', 'vivaldis', '.', 'i', 'want', 'to', 'thank', 'my', 'wife', '@', 'anushkasharma', 'for', 'inspiring', 'me', 'by', 'her', 'passion', 'towards', 'animals', '&', 'amp', ';', 'for', 'being', 'a', 'constant', 'advocate', 'for', 'animal', 'rights', '.', 'https', ':', '//t.co/owwl6z33w0']",6.256521739130434,4.3447826086956525,5.93304347826087,positive,5.511449275362319,23 out of 29,"['ensure', 'health', 'amp', 'support', 'stray', 'animal', 'take', 'first', 'step', 'animal', 'welfare', 'collaboration', 'want', 'thank', 'wife', 'inspire', 'passion', 'animal', 'amp', 'constant', 'advocate', 'animal', 'right']","['ensure', 'health', 'amp', 'support', 'stray', 'animal', 'vkfofficial', 'take', 'first', 'step', 'towards', 'animal', 'welfare', 'collaboration', 'vivaldi', 'want', 'thank', 'wife', 'anushkasharma', 'inspire', 'passion', 'towards', 'animal', 'amp', 'constant', 'advocate', 'animal', 'right', 'http']"
362,"['an', 'offer', 'that', 'you', 'can', 'not', 'miss', '!', 'so', 'let', ""'s"", 'get', 'straight', '``', 'two', ""''"", 'it', '!', '😃', 'to', 'shop', ',', 'hit', 'the', 'link-', 'https', ':', '//t.co/jhysiwkhvr', '@', 'flipkart', '@', 'scentialsworld', '@', 'one8world', '#', 'one8fragrances', 'https', ':', '//t.co/tsr4gyp2vb']",5.678571428571429,4.2214285714285715,5.421428571428572,neutral,5.107142857142858,7 out of 12,"['offer', 'neg-miss', 'let', 'get', 'two', 'shop', 'hit']","['offer', 'miss', 'let', 'get', 'straight', 'two', 'shop', 'hit', 'http', 'flipkart', 'scentialsworld', 'http']"
363,"['in', 'the', 'end', ',', 'it', ""'s"", 'you', 'who', 'you', 'have', 'to', 'answer', 'to', '.', 'https', ':', '//t.co/9o96nsuaap']",5.415,3.975,5.18,neutral,4.8566666666666665,2 out of 3,"['end', 'answer']","['end', 'answer', 'http']"
364,"['one', 'of', 'us', 'wins', ',', 'all', 'of', 'us', 'win', '.', 'am', 'i', 'right', '?', '😉', 'hello', ',', '@', 'rcbtweets', ""'s"", 'newest', 'and', 'fastest', 'teammate', '@', 'pumacricket', 'https', ':', '//t.co/xhmktiagkc']",6.71,4.526,6.824,positive,6.0200000000000005,5 out of 13,"['one', 'win', 'win', 'right', 'teammate']","['one', 'us', 'win', 'us', 'win', 'right', 'hello', 'rcbtweets', 'newest', 'fastest', 'teammate', 'pumacricket', 'http']"
365,"['may', 'this', 'colorful', 'festival', 'bring', 'peace', ',', 'joy', 'and', 'prosperity', 'in', 'everyone', ""'s"", 'lives', '.', 'wishing', 'everyone', 'a', 'very', 'happy', 'holi', '.']",7.085,4.745,6.354,positive,6.061333333333334,10 out of 13,"['may', 'colorful', 'festival', 'bring', 'peace', 'joy', 'prosperity', 'life', 'wish', 'happy']","['may', 'colorful', 'festival', 'bring', 'peace', 'joy', 'prosperity', 'everyone', 'life', 'wish', 'everyone', 'happy', 'holi']"
366,"['@', 'abdevilliers17', 'hope', 'you', ""'re"", 'still', 'fast', 'between', 'the', 'wickets', '.']",7.48,5.29,6.78,positive,6.516666666666667,1 out of 4,['hope'],"['hope', 'still', 'fast', 'wicket']"
367,"['no', 'rest', 'days', '.', 'from', 'here', 'on', 'its', 'all', 'about', 'speed', '#', 'ipl', 'https', ':', '//t.co/ulkpymo1ui']",4.163333333333333,6.963333333333333,5.07,neutral,5.398888888888888,3 out of 5,"['neg-rest', 'neg-day', 'speed']","['rest', 'day', 'speed', 'ipl', 'http']"
368,"['3', 'out', 'of', '3', '🏆', '#', 'teamindia', 'https', ':', '//t.co/0tb1nch65r']",nan,nan,nan,nan,nan,0,nan,"['teamindia', 'http']"
369,"['happy', 'birthday', '@', 'krunalpandya24', '.', 'may', 'you', 'have', 'a', 'great', 'year', 'ahead', '.', '🎂🥳']",6.728,4.262,6.336,positive,5.775333333333333,5 out of 6,"['happy', 'birthday', 'may', 'great', 'year']","['happy', 'birthday', 'may', 'great', 'year', 'ahead']"
370,"['why', 'wait', 'for', 'your', 'ac', 'to', 'cool', 'when', 'you', 'can', 'get', 'a', 'fast-cooling', 'blue', 'star', 'ac', '?', '❄️', '@', 'bluestarltd', 'https', ':', '//t.co/7cgdelid0m']",6.292,3.982,5.8020000000000005,positive,5.358666666666667,5 out of 9,"['wait', 'cool', 'get', 'blue', 'star']","['wait', 'ac', 'cool', 'get', 'blue', 'star', 'ac', 'bluestarltd', 'http']"
371,"['1', '🆙', ',', 'two', 'to', 'go', '💪', '#', 'teamindia', '🇮🇳', 'https', ':', '//t.co/zk5umdf1fb']",6.3100000000000005,4.095000000000001,5.1899999999999995,positive,5.198333333333333,2 out of 4,"['two', 'go']","['two', 'go', 'teamindia', 'http']"
372,"['⏳', 'https', ':', '//t.co/wvtemyerz5']",nan,nan,nan,nan,nan,0,nan,['http']
373,"['#', 'newlaunch', 'a', 'kit', 'for', 'your', 'all', 'travel', 'needs', '!', '🙌', 'look', 'and', 'feel', 'your', 'best', 'on', 'the', 'move', 'with', 'the', '#', 'one8', 'holiday', 'kit', '!', 'get', 'yours', 'from', '-', 'https', ':', '//t.co/wid2fnk7z3', '@', 'scentialsworld', '@', 'one8world', '@', 'flipkart', '#', 'one8', '#', 'one8fragrances', 'https', ':', '//t.co/v6revcqtga']",6.22,4.136666666666667,5.886666666666667,positive,5.414444444444444,9 out of 15,"['kit', 'travel', 'need', 'look', 'feel', 'move', 'holiday', 'kit', 'get']","['newlaunch', 'kit', 'travel', 'need', 'look', 'feel', 'best', 'move', 'holiday', 'kit', 'get', 'http', 'scentialsworld', 'flipkart', 'http']"
374,"['🏆', 'https', ':', '//t.co/byglrmlaut']",nan,nan,nan,nan,nan,0,nan,['http']
375,"['fake', 'candid', 'shot', '📸', 'https', ':', '//t.co/3zcntdvbn6']",3.6733333333333333,5.21,4.426666666666667,negative,4.4366666666666665,3 out of 4,"['fake', 'candid', 'shot']","['fake', 'candid', 'shot', 'http']"
376,"['and', 'the', 'hard', 'work', 'continues', '💪🇮🇳', 'https', ':', '//t.co/p92qlr8enu']",5.003333333333333,3.91,5.75,neutral,4.887777777777778,3 out of 4,"['hard', 'work', 'continue']","['hard', 'work', 'continue', 'http']"
377,"['top', 'game', 'for', 'us', '👍', 'https', ':', '//t.co/wpy25xemaf']",6.395,4.6899999999999995,6.045,positive,5.71,2 out of 4,"['top', 'game']","['top', 'game', 'us', 'http']"
378,"['new', 'week', ',', 'new', 'format', ',', 'same', 'mission', '.', 'let', ""'s"", 'get', 'it', '.', '💪🇮🇳', 'https', ':', '//t.co/fd7wtzagux']",6.321428571428571,4.034285714285714,5.304285714285714,positive,5.22,7 out of 8,"['new', 'week', 'new', 'format', 'mission', 'let', 'get']","['new', 'week', 'new', 'format', 'mission', 'let', 'get', 'http']"
379,"['happy', 'women', ""'s"", 'day', 'to', 'all', 'the', 'amazing', 'women', 'of', 'the', 'world', '.', 'the', 'strength', 'of', 'society', 'is', 'the', 'strength', 'of', 'women', '.']",6.898,4.6819999999999995,6.37,positive,5.983333333333333,10 out of 10,"['happy', 'woman', 'day', 'amazing', 'woman', 'world', 'strength', 'society', 'strength', 'woman']","['happy', 'woman', 'day', 'amazing', 'woman', 'world', 'strength', 'society', 'strength', 'woman']"
380,"['happy', 'birthday', 'to', 'the', 'greatest', 'ever', '.', 'the', 'fearless', 'king', '.', 'sir', 'viv', '🙌👑', '@', 'ivivianrichards']",6.42,4.696,6.17,positive,5.7620000000000005,5 out of 9,"['happy', 'birthday', 'fearless', 'king', 'sir']","['happy', 'birthday', 'greatest', 'ever', 'fearless', 'king', 'sir', 'viv', 'ivivianrichards']"
381,"['we', 'worked', 'really', 'hard', 'for', 'this', ',', 'happy', 'to', 'be', 'in', 'the', 'finals', '.', 'looking', 'forward', '.', '🏆', '#', 'teamindia', 'https', ':', '//t.co/ctzfkvherl']",5.676,4.608,5.622,neutral,5.302,5 out of 9,"['work', 'hard', 'happy', 'final', 'look']","['work', 'really', 'hard', 'happy', 'final', 'look', 'forward', 'teamindia', 'http']"
382,"['❤️', '...', '🏏', 'https', ':', '//t.co/k6tvoljuia']",nan,nan,nan,nan,nan,0,nan,['http']
383,"['a', 'deo', 'combo', 'that', 'helps', 'you', 'feel', 'fresh', 'and', 'stay', 'cool', '.', '🤙', 'get', 'it', 'on', '@', 'flipkart', 'super', 'saver', 'days', 'from', '1st', 'to', '3rd', 'march', '.', '🙌', 'to', 'shop', ',', 'hit', 'the', 'link-', 'https', ':', '//t.co/atvw6qktbb', '@', 'scentialsworld', '@', 'one8world', '#', 'one8fragrances', 'https', ':', '//t.co/9bapeujsii']",6.233333333333333,3.85,5.931666666666667,positive,5.338333333333334,12 out of 18,"['combo', 'help', 'feel', 'fresh', 'stay', 'cool', 'get', 'super', 'saver', 'day', 'shop', 'hit']","['deo', 'combo', 'help', 'feel', 'fresh', 'stay', 'cool', 'get', 'flipkart', 'super', 'saver', 'day', 'march', 'shop', 'hit', 'http', 'scentialsworld', 'http']"
384,"['the', 'boys', 'who', 'make', 'life', 'hard', 'in', 'the', 'gym', 'but', 'easy', 'on', 'the', 'field🤝👏🇮🇳', 'https', ':', '//t.co/l8vqcptssp']",6.045,4.448333333333333,5.886666666666667,positive,5.46,6 out of 7,"['boy', 'make', 'life', 'hard', 'gym', 'easy']","['boy', 'make', 'life', 'hard', 'gym', 'easy', 'http']"
385,"['the', 'beginning', 'of', 'all', 'great', 'things', 'for', 'team', '@', 'one8world', '🙌', 'super', 'stoked', 'to', 'announce', 'that', 'my', 'lifestyle', 'brand', ',', 'will', 'be', 'represented', 'in', 'the', 'world', ""'s"", 'fastest', 'growing', 'and', 'most', 'sustainable', 'sport', ',', 'the', 'fia', 'formula', 'e', 'world', 'championship', '.', 'let', 'us', 'join', 'together', 'and', 'cheer', 'for', '#', 'teamindia', '🇮🇳', 'https', ':', '//t.co/ztblpxudc6']",6.1899999999999995,4.05,5.791111111111111,positive,5.343703703703703,18 out of 27,"['beginning', 'great', 'thing', 'team', 'super', 'announce', 'lifestyle', 'brand', 'represent', 'world', 'grow', 'sport', 'formula', 'world', 'championship', 'let', 'join', 'cheer']","['beginning', 'great', 'thing', 'team', 'super', 'stoke', 'announce', 'lifestyle', 'brand', 'represent', 'world', 'fastest', 'grow', 'sustainable', 'sport', 'fia', 'formula', 'e', 'world', 'championship', 'let', 'us', 'join', 'together', 'cheer', 'teamindia', 'http']"
386,"['an', 'absolute', 'outstanding', 'team', 'effort', '.', '💯', 'brilliant', 'on', 'the', 'field', '.', 'way', 'to', 'go', 'boys', '🇮🇳👏', 'https', ':', '//t.co/no0dxnbgmg']",6.29625,4.07125,6.08375,positive,5.483750000000001,8 out of 10,"['absolute', 'outstanding', 'team', 'effort', 'brilliant', 'field', 'way', 'go']","['absolute', 'outstanding', 'team', 'effort', 'brilliant', 'field', 'way', 'go', 'boys', 'http']"
387,"['📍motera', 'stadium', '#', 'teamindia', 'https', ':', '//t.co/gllgewtugj']",5.53,5.25,5.0,neutral,5.260000000000001,1 out of 3,['stadium'],"['stadium', 'teamindia', 'http']"
388,"['if', 'you', 'vibe', 'with', 'it', ',', 'get', 'your', 'hands', 'on', 'these', 'today', '!', '👌best', 'offers', 'await', 'you', '@', 'scentialsworld', '.', 'head', 'to', 'https', ':', '//t.co/82joqttuo9', '@', 'one8world', '#', 'one8', '#', 'one8fragrances', 'https', ':', '//t.co/y5bvfxrbgu']",5.776666666666666,3.81,5.421666666666667,neutral,5.002777777777777,6 out of 10,"['vibe', 'get', 'hand', 'offer', 'await', 'head']","['vibe', 'get', 'hand', 'today', 'offer', 'await', 'scentialsworld', 'head', 'http', 'http']"
389,"['consistency', 'is', 'the', '🔑', 'https', ':', '//t.co/gybcwqfgcl']",6.1,2.73,6.19,positive,5.006666666666667,1 out of 2,['consistency'],"['consistency', 'http']"
390,"['🔥', 'on', 'the', 'field', '.', 'the', 'shoe', 'and', 'the', 'wearer', '😉', '.', '@', 'pumacricket', '19', 'one8', 'fh', 'turning', 'up', 'the', 'heat', '.', '#', 'ipl2021', '.', 'shop', 'now', '➡️', 'https', ':', '//t.co/5d0xaa1jp3', '@', 'one8world', '#', 'one8', 'https', ':', '//t.co/hdwpedrfr1']",5.471666666666667,4.015,5.67,neutral,5.052222222222222,6 out of 10,"['field', 'shoe', 'wearer', 'turn', 'heat', 'shop']","['field', 'shoe', 'wearer', 'pumacricket', 'fh', 'turn', 'heat', 'shop', 'http', 'http']"
391,"['superb', 'character', 'and', 'fighting', 'spirit', 'on', 'display.🙌', 'well', 'done', 'boys', '.', 'the', 'focus', 'is', 'now', 'on', 'the', 'next', 'one', '.', '🇮🇳💪', 'https', ':', '//t.co/tevceiohym']",5.9375,4.3675,6.165,neutral,5.489999999999999,8 out of 11,"['superb', 'character', 'fight', 'spirit', 'do', 'boy', 'focus', 'one']","['superb', 'character', 'fight', 'spirit', 'well', 'do', 'boy', 'focus', 'next', 'one', 'http']"
392,"['the', 'work', 'goes', 'on', '👊👊', 'https', ':', '//t.co/3ahpp0dpvn']",5.6850000000000005,4.595000000000001,5.725,neutral,5.335000000000001,2 out of 3,"['work', 'go']","['work', 'go', 'http']"
393,"['let', 'us', 'all', 'stay', 'united', 'in', 'this', 'hour', 'of', 'disagreements', '.', 'farmers', 'are', 'an', 'integral', 'part', 'of', 'our', 'country', 'and', 'i', ""'m"", 'sure', 'an', 'amicable', 'solution', 'will', 'be', 'found', 'between', 'all', 'parties', 'to', 'bring', 'about', 'peace', 'and', 'move', 'forward', 'together', '.', '#', 'indiatogether']",5.849375,3.829375,6.079375,neutral,5.2527083333333335,16 out of 21,"['let', 'stay', 'unite', 'hour', 'disagreement', 'farmer', 'integral', 'part', 'country', 'sure', 'solution', 'find', 'party', 'bring', 'peace', 'move']","['let', 'us', 'stay', 'unite', 'hour', 'disagreement', 'farmer', 'integral', 'part', 'country', 'sure', 'amicable', 'solution', 'find', 'party', 'bring', 'peace', 'move', 'forward', 'together', 'indiatogether']"
394,"['the', 'first', 'step', 'to', 'becoming', 'a', 'professional', 'sportsperson', 'is', 'to', 'start', 'early', 'and', 'get', 'quality', 'coaching', '.', 'with', '@', 'fcgsoccercamps', ',', 'an', 'online', 'program', 'by', 'fc', 'goa', ',', 'you', 'get', 'this', 'along', 'with', 'player', 'masterclasses', ',', 'workshops', 'on', 'nutrition', '&', 'amp', ';', 'more', '.', 'head', 'to', 'https', ':', '//t.co/9wervhdmge', '.', '#', 'dreamsstarthere']",6.212857142857143,4.243571428571428,6.0,positive,5.485476190476191,14 out of 25,"['first', 'step', 'become', 'professional', 'start', 'get', 'quality', 'program', 'get', 'player', 'workshop', 'nutrition', 'amp', 'head']","['first', 'step', 'become', 'professional', 'sportsperson', 'start', 'early', 'get', 'quality', 'coaching', 'fcgsoccercamps', 'online', 'program', 'fc', 'goa', 'get', 'along', 'player', 'masterclasses', 'workshop', 'nutrition', 'amp', 'head', 'http', 'dreamsstarthere']"
395,"['🇮🇳', 'https', ':', '//t.co/jgez2na675']",nan,nan,nan,nan,nan,0,nan,['http']
396,"['the', 'future', 'depends', 'on', 'what', 'we', 'do', 'today', '.', 'let', ""'s"", 'be', 'the', 'strength', 'of', 'our', 'nation', 'and', 'help', 'it', 'reach', 'greater', 'heights', '.', 'wishing', 'everyone', 'a', 'happy', 'republic', 'day', '.', 'jai', 'hind', '🇮🇳', '.']",6.1838461538461535,4.1,5.846923076923077,positive,5.3769230769230765,13 out of 17,"['future', 'depend', 'let', 'strength', 'nation', 'help', 'reach', 'height', 'wish', 'happy', 'republic', 'day', 'hind']","['future', 'depend', 'today', 'let', 'strength', 'nation', 'help', 'reach', 'greater', 'height', 'wish', 'everyone', 'happy', 'republic', 'day', 'jai', 'hind']"
397,"['teamed', 'up', 'with', '@', 'marcbartra', '@', 'officialasafa', '@', 'pumacricket', 'to', 'test', 'these', 'new', 'kicks', '.', 'light', 'shoes', ',', 'heavy', 'work', '.', '@', 'puma', 'fuse', '🤟', '#', 'pumaperformance', 'https', ':', '//t.co/hu5ctpxsby']",5.532222222222222,3.9544444444444444,5.308888888888889,neutral,4.931851851851852,9 out of 15,"['team', 'test', 'new', 'kick', 'light', 'shoe', 'heavy', 'work', 'fuse']","['team', 'marcbartra', 'officialasafa', 'pumacricket', 'test', 'new', 'kick', 'light', 'shoe', 'heavy', 'work', 'puma', 'fuse', 'pumaperformance', 'http']"
398,"['happy', 'birthday', 'pujji', '@', 'cheteshwar1', '.', 'wish', 'you', 'good', 'health', ',', 'happiness', 'and', 'more', 'hours', 'at', 'the', 'crease', '😃', '.', 'have', 'a', 'great', 'year', 'ahead', '.']",6.836,4.252,6.358,positive,5.815333333333334,10 out of 12,"['happy', 'birthday', 'wish', 'good', 'health', 'happiness', 'hour', 'crease', 'great', 'year']","['happy', 'birthday', 'pujji', 'wish', 'good', 'health', 'happiness', 'hour', 'crease', 'great', 'year', 'ahead']"
399,"['we', 'do', 'everything', 'online', 'today', '.', 'why', 'not', 'football', '?', 'sports', '&', 'amp', ';', 'learning', 'should', 'always', 'continue', ',', 'especially', 'for', 'children', '.', 'proud', 'that', 'my', 'team', 'is', 'taking', 'this', 'step', 'to', 'make', 'football', 'accessible', 'to', 'all', '.', 'join', 'the', 'fc', 'goa', 'national', 'soccer', 'camp', 'at', 'https', ':', '//t.co/9wervhdmge', '.', 'your', '#', 'dreamsstarthere']",5.8217647058823525,4.314705882352941,5.751176470588235,neutral,5.2958823529411765,17 out of 26,"['neg-football', 'neg-sport', 'amp', 'learn', 'continue', 'child', 'proud', 'team', 'take', 'step', 'make', 'football', 'accessible', 'join', 'national', 'soccer', 'camp']","['everything', 'online', 'today', 'football', 'sport', 'amp', 'learn', 'always', 'continue', 'especially', 'child', 'proud', 'team', 'take', 'step', 'make', 'football', 'accessible', 'join', 'fc', 'goa', 'national', 'soccer', 'camp', 'http', 'dreamsstarthere']"
400,"['#', 'one8blends', '-', 'your', 'secret', 'to', 'confidence', '.', '👍', 'get', 'yours', 'from', 'the', 'link', 'below', '.', 'https', ':', '//t.co/htfowxdc09', '@', 'one8world', '@', 'scentialsworld', '@', 'flipkart', '#', 'one8fragrances', 'https', ':', '//t.co/dozt8v3n4q']",6.0075,3.75,5.8675,positive,5.208333333333333,4 out of 8,"['secret', 'confidence', 'get', 'link']","['secret', 'confidence', 'get', 'link', 'http', 'scentialsworld', 'flipkart', 'http']"
401,"['#', '100millionheroes', '👏🏼', '@', 'heromotocorp', 'https', ':', '//t.co/qk6iivdki2']",nan,nan,nan,nan,nan,0,nan,"['heromotocorp', 'http']"
402,"['what', 'a', 'win', '!', '!', '!', 'yessssss', '.', 'to', 'everyone', 'who', 'doubted', 'us', 'after', 'adelaide', ',', 'stand', 'up', 'and', 'take', 'notice', '.', 'exemplary', 'performance', 'but', 'the', 'grit', 'and', 'determination', 'was', 'the', 'standout', 'for', 'us', 'the', 'whole', 'way', '.', 'well', 'done', 'to', 'all', 'the', 'boys', 'and', 'the', 'management', '.', 'enjoy', 'this', 'historic', 'feat', 'lads', '.', 'cheers', '👏🏼🇮🇳', '@', 'bcci', 'https', ':', '//t.co/cgwelgooo1']",5.8589473684210525,4.238421052631579,5.841578947368421,neutral,5.312982456140351,19 out of 28,"['win', 'doubt', 'stand', 'take', 'notice', 'exemplary', 'performance', 'grit', 'determination', 'whole', 'way', 'do', 'boy', 'management', 'enjoy', 'historic', 'feat', 'lad', 'cheer']","['win', 'yes', 'everyone', 'doubt', 'us', 'adelaide', 'stand', 'take', 'notice', 'exemplary', 'performance', 'grit', 'determination', 'standout', 'us', 'whole', 'way', 'well', 'do', 'boy', 'management', 'enjoy', 'historic', 'feat', 'lad', 'cheer', 'bcci', 'http']"
403,"['@', 'theprophec', 'is', 'at', 'a', 'whole', 'different', 'level', 'altogether', 'and', 'sardool', 'saab', '🙏🏼👏🏼', 'https', ':', '//t.co/gv3h99zjf7']",5.83,3.1933333333333334,6.1066666666666665,neutral,5.043333333333333,3 out of 8,"['whole', 'different', 'level']","['theprophec', 'whole', 'different', 'level', 'altogether', 'sardool', 'saab', 'http']"
404,"['outstanding', 'application', 'and', 'belief', 'by', '@', 'sundarwashi5', 'and', '@', 'imshard', '.', 'this', 'is', 'what', 'test', 'cricket', 'is', 'all', 'about', '.', 'washy', 'top', 'composure', 'on', 'debut', 'and', 'tula', 'parat', 'maanla', 're', 'thakur', '!', '👏👌']",5.75,3.967142857142857,5.578571428571428,neutral,5.098571428571429,7 out of 14,"['outstanding', 'application', 'belief', 'test', 'cricket', 'top', 'debut']","['outstanding', 'application', 'belief', 'imshard', 'test', 'cricket', 'washy', 'top', 'composure', 'debut', 'tula', 'parat', 'maanla', 'thakur']"
405,"['heartbroken', 'to', 'hear', 'about', 'the', 'demise', 'of', 'hardik', 'and', 'krunal', ""'s"", 'dad', '.', 'spoke', 'to', 'him', 'a', 'couple', 'of', 'times', ',', 'looked', 'a', 'joyful', 'and', 'full', 'of', 'life', 'person', '.', 'may', 'his', 'soul', 'rest', 'in', 'peace', '.', 'stay', 'strong', 'you', 'two', '.', '@', 'hardikpandya7', '@', 'krunalpandya24']",6.176315789473684,4.163684210526315,5.74421052631579,positive,5.36140350877193,19 out of 21,"['heartbroken', 'hear', 'demise', 'dad', 'speak', 'couple', 'time', 'look', 'joyful', 'full', 'life', 'person', 'may', 'soul', 'rest', 'peace', 'stay', 'strong', 'two']","['heartbroken', 'hear', 'demise', 'hardik', 'krunal', 'dad', 'speak', 'couple', 'time', 'look', 'joyful', 'full', 'life', 'person', 'may', 'soul', 'rest', 'peace', 'stay', 'strong', 'two']"
406,"['♥️', 'https', ':', '//t.co/js3skzjtsh']",nan,nan,nan,nan,nan,0,nan,['http']
407,"['the', 'incident', 'needs', 'to', 'be', 'looked', 'at', 'with', 'absolute', 'urgency', 'and', 'seriousness', 'and', 'strict', 'action', 'against', 'the', 'offenders', 'should', 'set', 'things', 'straight', 'for', 'once', '.']",4.917272727272727,4.404545454545454,5.318181818181818,neutral,4.88,11 out of 12,"['incident', 'need', 'look', 'absolute', 'urgency', 'seriousness', 'strict', 'action', 'offender', 'set', 'thing']","['incident', 'need', 'look', 'absolute', 'urgency', 'seriousness', 'strict', 'action', 'offender', 'set', 'thing', 'straight']"
408,"['racial', 'abuse', 'is', 'absolutely', 'unacceptable', '.', 'having', 'gone', 'through', 'many', 'incidents', 'of', 'really', 'pathetic', 'things', 'said', 'on', 'the', 'boundary', 'iines', ',', 'this', 'is', 'the', 'absolute', 'peak', 'of', 'rowdy', 'behaviour', '.', 'it', ""'s"", 'sad', 'to', 'see', 'this', 'happen', 'on', 'the', 'field', '.']",4.6,4.231875,4.924375,neutral,4.585416666666667,16 out of 21,"['racial', 'abuse', 'unacceptable', 'go', 'incident', 'pathetic', 'thing', 'say', 'boundary', 'absolute', 'peak', 'rowdy', 'sad', 'see', 'happen', 'field']","['racial', 'abuse', 'absolutely', 'unacceptable', 'go', 'many', 'incident', 'really', 'pathetic', 'thing', 'say', 'boundary', 'iines', 'absolute', 'peak', 'rowdy', 'behaviour', 'sad', 'see', 'happen', 'field']"
409,"['get', 'the', 'perfect', 'boost', 'of', 'confidence', 'with', '#', 'one8fragrances', 'check', 'them', 'out', 'now', '!', 'https', ':', '//t.co/2xnh3sivk4', '@', 'one8world', '@', 'scentialsworld', '@', 'flipkart', 'https', ':', '//t.co/h6fujxtw7u']",6.614,4.1,5.92,positive,5.544666666666667,5 out of 9,"['get', 'perfect', 'boost', 'confidence', 'check']","['get', 'perfect', 'boost', 'confidence', 'check', 'http', 'scentialsworld', 'flipkart', 'http']"
410,"['happy', 'birthday', '@', 'therealkapildev', '🎂', '.', 'wishing', 'you', 'happy', 'times', 'ahead', 'for', 'you', 'and', 'your', 'family', '.', 'have', 'a', 'wonderful', 'and', 'a', 'healthy', 'year', 'ahead', '.']",7.135555555555555,4.4366666666666665,6.37,positive,5.980740740740742,9 out of 12,"['happy', 'birthday', 'wish', 'happy', 'time', 'family', 'wonderful', 'healthy', 'year']","['happy', 'birthday', 'therealkapildev', 'wish', 'happy', 'time', 'ahead', 'family', 'wonderful', 'healthy', 'year', 'ahead']"
411,"['✌️😁', 'https', ':', '//t.co/4ax9kyzjjv']",nan,nan,nan,nan,nan,0,nan,['http']
412,"['praying', 'for', 'your', 'speedy', 'recovery', '.', 'get', 'well', 'soon', '🙏', '@', 'sganguly99']",6.2475000000000005,4.035,6.19,positive,5.490833333333334,4 out of 6,"['pray', 'speedy', 'recovery', 'get']","['pray', 'speedy', 'recovery', 'get', 'well', 'soon']"
413,"['friends', 'who', 'test', 'negative', 'together', 'spend', 'positive', 'time', 'together', '!', '☺️', 'nothing', 'like', 'a', 'get', 'together', 'at', 'home', 'with', 'friends', 'in', 'a', 'safe', 'environment', '.', 'may', 'this', 'year', 'bring', 'a', 'lot', 'of', 'hope', ',', 'joy', ',', 'happiness', 'and', 'good', 'health', '.', 'stay', 'safe', '!', '#', 'happynewyear2021', 'https', ':', '//t.co/eyfcublqmi']",6.58,4.151363636363636,6.028636363636363,positive,5.586666666666666,22 out of 28,"['friend', 'test', 'negative', 'spend', 'positive', 'time', 'like', 'get', 'home', 'friend', 'safe', 'environment', 'may', 'year', 'bring', 'hope', 'joy', 'happiness', 'good', 'health', 'stay', 'safe']","['friend', 'test', 'negative', 'together', 'spend', 'positive', 'time', 'together', 'nothing', 'like', 'get', 'together', 'home', 'friend', 'safe', 'environment', 'may', 'year', 'bring', 'lot', 'hope', 'joy', 'happiness', 'good', 'health', 'stay', 'safe', 'http']"
414,"['what', 'a', 'win', 'this', 'is', ',', 'absolutely', 'amazing', 'effort', 'by', 'the', 'whole', 'team', '.', 'could', ""n't"", 'be', 'happier', 'for', 'the', 'boys', 'and', 'specially', 'jinks', 'who', 'led', 'the', 'team', 'to', 'victory', 'amazingly', '.', 'onwards', 'and', 'upwards', 'from', 'here', '💪🇮🇳']",6.372222222222222,4.325555555555556,6.366666666666667,positive,5.688148148148148,9 out of 17,"['win', 'amaze', 'effort', 'whole', 'team', 'boy', 'lead', 'team', 'victory']","['win', 'absolutely', 'amaze', 'effort', 'whole', 'team', 'could', 'happier', 'boy', 'specially', 'jinks', 'lead', 'team', 'victory', 'amazingly', 'onwards', 'upwards']"
415,"['https', ':', '//t.co/mwnxedupz6', 'https', ':', '//t.co/auzv5pmiqf']",nan,nan,nan,nan,nan,0,nan,"['http', 'http']"
416,"['another', 'great', 'day', 'for', 'us', '.', 'proper', 'test', 'cricket', 'at', 'its', 'best', '.', 'absolutely', 'top', 'knock', 'from', 'jinks👌', '@', 'ajinkyarahane88']",5.8757142857142854,3.7728571428571427,5.67,neutral,5.106190476190476,7 out of 11,"['great', 'day', 'proper', 'test', 'cricket', 'top', 'knock']","['another', 'great', 'day', 'us', 'proper', 'test', 'cricket', 'best', 'absolutely', 'top', 'knock']"
