,time,tweet,emotion,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
124,2021-02-10T06:16:14.000Z,"I completed the Web Security Academy lab:
SQL injection attack, listing the database contents on Oracle

@WebSecAcademy
 https://t.co/w1xScdhQMp",Fear,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'attack', ',', 'listing', 'the', 'database', 'contents', 'on', 'oracle', '@', 'websecacademy', 'https', ':', '//t.co/w1xscdhqmp']",5.17,4.037272727272727,5.254545454545455,neutral,4.8206060606060595,11 out of 14,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'attack', 'list', 'database', 'content', 'oracle']","['complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'attack', 'list', 'database', 'content', 'oracle', 'websecacademy', 'http']"
125,2021-02-10T06:04:05.000Z,"I completed the Web Security Academy lab:
SQL injection attack, listing the database contents on non-Oracle databases

@WebSecAcademy
 https://t.co/RnXuctoyrp",Fear,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'attack', ',', 'listing', 'the', 'database', 'contents', 'on', 'non-oracle', 'databases', '@', 'websecacademy', 'https', ':', '//t.co/rnxuctoyrp']",5.041818181818182,4.010909090909092,5.440909090909091,neutral,4.831212121212121,11 out of 14,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'attack', 'list', 'database', 'content', 'database']","['complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'attack', 'list', 'database', 'content', 'database', 'websecacademy', 'http']"
126,2021-02-10T05:28:44.000Z,"I completed the Web Security Academy lab:
SQL injection attack, querying the database type and version on MySQL and Microsoft

@WebSecAcademy
 https://t.co/KkGhsjeGXZ",Joy,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'attack', ',', 'querying', 'the', 'database', 'type', 'and', 'version', 'on', 'mysql', 'and', 'microsoft', '@', 'websecacademy', 'https', ':', '//t.co/kkghsjegxz']",4.974545454545455,4.101818181818182,5.295454545454545,neutral,4.790606060606059,11 out of 16,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'attack', 'query', 'database', 'type', 'version']","['complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'attack', 'query', 'database', 'type', 'version', 'mysql', 'microsoft', 'websecacademy', 'http']"
127,2021-02-10T05:14:57.000Z,"I completed the Web Security Academy lab:
SQL injection attack, querying the database type and version on Oracle

@WebSecAcademy
 https://t.co/NKXT035VmC",Surprise,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'attack', ',', 'querying', 'the', 'database', 'type', 'and', 'version', 'on', 'oracle', '@', 'websecacademy', 'https', ':', '//t.co/nkxt035vmc']",5.073333333333333,4.0616666666666665,5.193333333333333,neutral,4.776111111111111,12 out of 15,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'attack', 'query', 'database', 'type', 'version', 'oracle']","['complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'attack', 'query', 'database', 'type', 'version', 'oracle', 'websecacademy', 'http']"
128,2021-02-09T07:22:26.000Z,"I completed the Web Security Academy lab:
SQL injection UNION attack, retrieving multiple values in a single column

@WebSecAcademy
 https://t.co/B5HUMTtwOx",Fear,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'union', 'attack', ',', 'retrieving', 'multiple', 'values', 'in', 'a', 'single', 'column', '@', 'websecacademy', 'https', ':', '//t.co/b5humttwox']",5.226923076923077,4.383846153846154,5.349230769230768,neutral,4.986666666666667,13 out of 16,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'union', 'attack', 'retrieve', 'multiple', 'value', 'single', 'column']","['complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'union', 'attack', 'retrieve', 'multiple', 'value', 'single', 'column', 'websecacademy', 'http']"
129,2021-02-09T07:07:15.000Z,"I completed the Web Security Academy lab:
SQL injection UNION attack, retrieving data from other tables

@WebSecAcademy
 https://t.co/ZVNOa6tXb3",Fear,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'union', 'attack', ',', 'retrieving', 'data', 'from', 'other', 'tables', '@', 'websecacademy', 'https', ':', '//t.co/zvnoa6txb3']",5.087,4.324,5.343,neutral,4.918,10 out of 14,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'union', 'attack', 'retrieve', 'table']","['complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'union', 'attack', 'retrieve', 'data', 'table', 'websecacademy', 'http']"
130,2021-02-09T07:00:50.000Z,"RT @Vr_coder: I completed the Web Security Academy lab:
SQL injection UNION attack, finding a column containing text

@WebSecAcademy
 https…",Fear,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'union', 'attack', ',', 'finding', 'a', 'column', 'containing', 'text', '@', 'websecacademy', 'https…']",5.180833333333333,4.075,5.4375,neutral,4.897777777777779,12 out of 15,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'union', 'attack', 'find', 'column', 'contain', 'text']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'union', 'attack', 'find', 'column', 'contain', 'text', 'websecacademy']"
131,2021-02-09T07:00:07.000Z,"I completed the Web Security Academy lab:
SQL injection UNION attack, finding a column containing text

@WebSecAcademy
 https://t.co/3PwB5xVZaE",Surprise,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'union', 'attack', ',', 'finding', 'a', 'column', 'containing', 'text', '@', 'websecacademy', 'https', ':', '//t.co/3pwb5xvzae']",5.180833333333333,4.075,5.4375,neutral,4.897777777777779,12 out of 15,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'union', 'attack', 'find', 'column', 'contain', 'text']","['complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'union', 'attack', 'find', 'column', 'contain', 'text', 'websecacademy', 'http']"
132,2021-02-08T12:45:04.000Z,"I completed the Web Security Academy lab:
SQL injection UNION attack, determining the number of columns returned by the query

@WebSecAcademy
 https://t.co/OJT5ZlZb8Q",Joy,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'union', 'attack', ',', 'determining', 'the', 'number', 'of', 'columns', 'returned', 'by', 'the', 'query', '@', 'websecacademy', 'https', ':', '//t.co/ojt5zlzb8q']",5.153846153846153,4.163846153846154,5.508461538461539,neutral,4.942051282051282,13 out of 16,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'union', 'attack', 'determine', 'number', 'column', 'return', 'query']","['complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'union', 'attack', 'determine', 'number', 'column', 'return', 'query', 'websecacademy', 'http']"
133,2021-02-08T12:16:56.000Z,"RT @Vr_coder: I completed the Web Security Academy lab:
SQL injection vulnerability allowing login bypass

@WebSecAcademy
 https://t.co/OpH…",Fear,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'vulnerability', 'allowing', 'login', 'bypass', '@', 'websecacademy', 'https', ':', '//t.co/oph…']",5.014444444444446,3.966666666666667,5.348888888888889,neutral,4.776666666666667,9 out of 14,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'vulnerability', 'allow', 'bypass']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'vulnerability', 'allow', 'login', 'bypass', 'websecacademy', 'http']"
134,2021-02-08T12:16:45.000Z,"I completed the Web Security Academy lab:
SQL injection vulnerability allowing login bypass

@WebSecAcademy
 https://t.co/OpHdp8wLsl",Fear,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'vulnerability', 'allowing', 'login', 'bypass', '@', 'websecacademy', 'https', ':', '//t.co/ophdp8wlsl']",5.014444444444446,3.966666666666667,5.348888888888889,neutral,4.776666666666667,9 out of 13,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'vulnerability', 'allow', 'bypass']","['complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'vulnerability', 'allow', 'login', 'bypass', 'websecacademy', 'http']"
135,2021-02-08T12:01:00.000Z,"RT @NASA: What would be a sign of ancient life on Mars? @NASAPersevere will be searching! 

In the newest Rocket Ranch podcast, @NASAJPL's…",Joy,"['rt', '@', 'nasa', ':', 'what', 'would', 'be', 'a', 'sign', 'of', 'ancient', 'life', 'on', 'mars', '?', '@', 'nasapersevere', 'will', 'be', 'searching', '!', 'in', 'the', 'newest', 'rocket', 'ranch', 'podcast', ',', '@', ""nasajpl's…""]",5.73,4.20875,5.355,neutral,5.097916666666666,8 out of 13,"['would', 'sign', 'ancient', 'life', 'mar', 'search', 'rocket', 'ranch']","['rt', 'nasa', 'would', 'sign', 'ancient', 'life', 'mar', 'nasapersevere', 'search', 'newest', 'rocket', 'ranch', 'podcast']"
136,2021-02-08T11:57:33.000Z,"I completed the Web Security Academy lab:
SQL injection vulnerability in WHERE clause allowing retrieval of hidden data

@WebSecAcademy
 https://t.co/DwuKVLJLWW",Joy,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'sql', 'injection', 'vulnerability', 'in', 'where', 'clause', 'allowing', 'retrieval', 'of', 'hidden', 'data', '@', 'websecacademy', 'https', ':', '//t.co/dwukvljlww']",5.1530000000000005,3.885,5.287000000000001,neutral,4.775,10 out of 15,"['complete', 'web', 'security', 'academy', 'lab', 'injection', 'vulnerability', 'clause', 'allow', 'retrieval']","['complete', 'web', 'security', 'academy', 'lab', 'sql', 'injection', 'vulnerability', 'clause', 'allow', 'retrieval', 'hidden', 'data', 'websecacademy', 'http']"
137,2021-02-06T06:04:18.000Z,"RT @Vr_coder: I completed the Web Security Academy lab:
Multistep clickjacking

@WebSecAcademy
 https://t.co/I73ZGArs8z",Joy,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'multistep', 'clickjacking', '@', 'websecacademy', 'https', ':', '//t.co/i73zgars8z']",5.696000000000001,3.804,5.837999999999999,neutral,5.112666666666667,5 out of 10,"['complete', 'web', 'security', 'academy', 'lab']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'multistep', 'clickjacking', 'websecacademy', 'http']"
138,2021-02-06T06:04:09.000Z,"I completed the Web Security Academy lab:
Multistep clickjacking

@WebSecAcademy
 https://t.co/I73ZGArs8z",Joy,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'multistep', 'clickjacking', '@', 'websecacademy', 'https', ':', '//t.co/i73zgars8z']",5.696000000000001,3.804,5.837999999999999,neutral,5.112666666666667,5 out of 9,"['complete', 'web', 'security', 'academy', 'lab']","['complete', 'web', 'security', 'academy', 'lab', 'multistep', 'clickjacking', 'websecacademy', 'http']"
139,2021-02-05T02:42:00.000Z,"I completed the Web Security Academy lab:
Clickjacking with a frame buster script

@WebSecAcademy
 https://t.co/F2ja2w0HS5",Joy,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'clickjacking', 'with', 'a', 'frame', 'buster', 'script', '@', 'websecacademy', 'https', ':', '//t.co/f2ja2w0hs5']",5.47625,3.8025,5.59125,neutral,4.956666666666667,8 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'frame', 'buster', 'script']","['complete', 'web', 'security', 'academy', 'lab', 'clickjacking', 'frame', 'buster', 'script', 'websecacademy', 'http']"
140,2021-02-05T02:27:35.000Z,"I completed the Web Security Academy lab:
Clickjacking with form input data prefilled from a URL parameter

@WebSecAcademy
 https://t.co/NmpGrSDdGf",Surprise,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'clickjacking', 'with', 'form', 'input', 'data', 'prefilled', 'from', 'a', 'url', 'parameter', '@', 'websecacademy', 'https', ':', '//t.co/nmpgrsddgf']",5.595714285714287,3.6957142857142857,5.975714285714287,neutral,5.089047619047619,7 out of 14,"['complete', 'web', 'security', 'academy', 'lab', 'form', 'input']","['complete', 'web', 'security', 'academy', 'lab', 'clickjacking', 'form', 'input', 'data', 'prefilled', 'url', 'parameter', 'websecacademy', 'http']"
141,2021-02-04T03:32:03.000Z,"I completed the Web Security Academy lab:
Basic clickjacking with CSRF token protection

@WebSecAcademy
 https://t.co/GFW20Zit3u",Surprise,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'basic', 'clickjacking', 'with', 'csrf', 'token', 'protection', '@', 'websecacademy', 'https', ':', '//t.co/gfw20zit3u']",5.7925,3.6725,5.90625,neutral,5.12375,8 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'basic', 'token', 'protection']","['complete', 'web', 'security', 'academy', 'lab', 'basic', 'clickjacking', 'csrf', 'token', 'protection', 'websecacademy', 'http']"
142,2021-02-01T04:56:59.000Z,"RT @DrSJaishankar: Made in India vaccines now reach Kuwait. Valuing our close friendship and strong ties. 

#VaccineMaitri https://t.co/ESx…",Trust,"['rt', '@', 'drsjaishankar', ':', 'made', 'in', 'india', 'vaccines', 'now', 'reach', 'kuwait', '.', 'valuing', 'our', 'close', 'friendship', 'and', 'strong', 'ties', '.', '#', 'vaccinemaitri', 'https', ':', '//t.co/esx…']",6.3325,4.56375,5.9725,positive,5.622916666666666,8 out of 14,"['make', 'vaccine', 'reach', 'value', 'close', 'friendship', 'strong', 'tie']","['rt', 'drsjaishankar', 'make', 'india', 'vaccine', 'reach', 'kuwait', 'value', 'close', 'friendship', 'strong', 'tie', 'vaccinemaitri', 'http']"
143,2021-01-28T02:49:19.000Z,"RT @VTFoundation: Free Federal Virtual Training Environment (FedVTE) courses that are available to the public.

Start NOW: https://t.co/q1Q…",Fear,"['rt', '@', 'vtfoundation', ':', 'free', 'federal', 'virtual', 'training', 'environment', '(', 'fedvte', ')', 'courses', 'that', 'are', 'available', 'to', 'the', 'public', '.', 'start', 'now', ':', 'https', ':', '//t.co/q1q…']",5.9875,4.2275,5.36125,neutral,5.192083333333334,8 out of 13,"['free', 'federal', 'virtual', 'training', 'environment', 'available', 'public', 'start']","['rt', 'vtfoundation', 'free', 'federal', 'virtual', 'training', 'environment', 'fedvte', 'course', 'available', 'public', 'start', 'http']"
144,2021-01-27T12:43:24.000Z,"Doesn't matter. Your only gonna win remaining body parts as you already have Heart , kidney and lungs. https://t.co/cE0e7swKge",Joy,"['does', ""n't"", 'matter', '.', 'your', 'only', 'gon', 'na', 'win', 'remaining', 'body', 'parts', 'as', 'you', 'already', 'have', 'heart', ',', 'kidney', 'and', 'lungs', '.', 'https', ':', '//t.co/ce0e7swkge']",5.53,4.3,5.6125,neutral,5.1475,8 out of 12,"['neg-matter', 'win', 'remain', 'body', 'part', 'heart', 'kidney', 'lung']","['matter', 'gon', 'na', 'win', 'remain', 'body', 'part', 'already', 'heart', 'kidney', 'lung', 'http']"
145,2021-01-07T03:46:56.000Z,"RT @eucopresident: The US Congress is a temple of democracy. 

To witness tonight’s scenes in #WashingtonDC is a shock. 

We trust the US t…",Trust,"['rt', '@', 'eucopresident', ':', 'the', 'us', 'congress', 'is', 'a', 'temple', 'of', 'democracy', '.', 'to', 'witness', 'tonight', '’', 's', 'scenes', 'in', '#', 'washingtondc', 'is', 'a', 'shock', '.', 'we', 'trust', 'the', 'us', 't…']",5.385714285714287,3.984285714285714,5.338571428571429,neutral,4.902857142857143,7 out of 13,"['congress', 'temple', 'democracy', 'witness', 'scene', 'shock', 'trust']","['rt', 'eucopresident', 'us', 'congress', 'temple', 'democracy', 'witness', 'tonight', 'scene', 'washingtondc', 'shock', 'trust', 'us']"
146,2021-01-07T03:46:17.000Z,"RT @JustinTrudeau: Canadians are deeply disturbed and saddened by the attack on democracy in the United States, our closest ally and neighb…",Fear,"['rt', '@', 'justintrudeau', ':', 'canadians', 'are', 'deeply', 'disturbed', 'and', 'saddened', 'by', 'the', 'attack', 'on', 'democracy', 'in', 'the', 'united', 'states', ',', 'our', 'closest', 'ally', 'and', 'neighb…']",4.985,5.0474999999999985,5.365,neutral,5.1324999999999985,4 out of 12,"['attack', 'democracy', 'state', 'ally']","['rt', 'justintrudeau', 'canadian', 'deeply', 'disturbed', 'sadden', 'attack', 'democracy', 'united', 'state', 'closest', 'ally']"
147,2021-01-07T03:46:13.000Z,"RT @jacindaardern: Democracy - the right of people to exercise a vote, have their voice heard and then have that decision upheld peacefully…",Trust,"['rt', '@', 'jacindaardern', ':', 'democracy', '-', 'the', 'right', 'of', 'people', 'to', 'exercise', 'a', 'vote', ',', 'have', 'their', 'voice', 'heard', 'and', 'then', 'have', 'that', 'decision', 'upheld', 'peacefully…']",6.0,4.35625,6.41625,neutral,5.590833333333332,8 out of 11,"['democracy', 'right', 'people', 'exercise', 'vote', 'voice', 'decision', 'uphold']","['rt', 'jacindaardern', 'democracy', 'right', 'people', 'exercise', 'vote', 'voice', 'heard', 'decision', 'uphold']"
148,2021-01-07T03:46:09.000Z,RT @BorisJohnson: Disgraceful scenes in U.S. Congress. The United States stands for democracy around the world and it is now vital that the…,Fear,"['rt', '@', 'borisjohnson', ':', 'disgraceful', 'scenes', 'in', 'u.s.', 'congress', '.', 'the', 'united', 'states', 'stands', 'for', 'democracy', 'around', 'the', 'world', 'and', 'it', 'is', 'now', 'vital', 'that', 'the…']",5.1625,3.8475,5.0375,neutral,4.6825,8 out of 12,"['disgraceful', 'scene', 'congress', 'state', 'stand', 'democracy', 'world', 'vital']","['rt', 'borisjohnson', 'disgraceful', 'scene', 'congress', 'united', 'state', 'stand', 'democracy', 'around', 'world', 'vital']"
149,2021-01-07T03:46:07.000Z,"RT @EmmanuelMacron: We believe in democracy.
#WeAreOne https://t.co/dj3hs66KKn",Trust,"['rt', '@', 'emmanuelmacron', ':', 'we', 'believe', 'in', 'democracy', '.', '#', 'weareone', 'https', ':', '//t.co/dj3hs66kkn']",6.605,4.19,6.07,positive,5.621666666666667,2 out of 6,"['believe', 'democracy']","['rt', 'emmanuelmacron', 'believe', 'democracy', 'weareone', 'http']"
150,2021-01-07T03:46:02.000Z,RT @ScottMorrisonMP: Very distressing scenes at the US Congress. We condemn these acts of violence and look forward to a peaceful transfer…,Fear,"['rt', '@', 'scottmorrisonmp', ':', 'very', 'distressing', 'scenes', 'at', 'the', 'us', 'congress', '.', 'we', 'condemn', 'these', 'acts', 'of', 'violence', 'and', 'look', 'forward', 'to', 'a', 'peaceful', 'transfer…']",4.7075,4.14625,4.86375,neutral,4.5725,8 out of 12,"['distress', 'scene', 'congress', 'condemn', 'act', 'violence', 'look', 'peaceful']","['rt', 'scottmorrisonmp', 'distress', 'scene', 'us', 'congress', 'condemn', 'act', 'violence', 'look', 'forward', 'peaceful']"
151,2021-01-07T03:45:53.000Z,RT @narendramodi: Distressed to see news about rioting and violence in Washington DC. Orderly and peaceful transfer of power must continue.…,Fear,"['rt', '@', 'narendramodi', ':', 'distressed', 'to', 'see', 'news', 'about', 'rioting', 'and', 'violence', 'in', 'washington', 'dc', '.', 'orderly', 'and', 'peaceful', 'transfer', 'of', 'power', 'must', 'continue.…']",5.181,4.822,5.112,neutral,5.038333333333333,10 out of 14,"['distressed', 'see', 'news', 'rioting', 'violence', 'orderly', 'peaceful', 'transfer', 'power', 'must']","['rt', 'narendramodi', 'distressed', 'see', 'news', 'rioting', 'violence', 'washington', 'dc', 'orderly', 'peaceful', 'transfer', 'power', 'must']"
152,2020-12-15T18:36:27.000Z,"RT @Hacker0x01: Thank you to @TheParanoids and all 3,000 hackers who participated in the world’s largest live hacking event, h1-2010! Check…",Fear,"['rt', '@', 'hacker0x01', ':', 'thank', 'you', 'to', '@', 'theparanoids', 'and', 'all', '3,000', 'hackers', 'who', 'participated', 'in', 'the', 'world', '’', 's', 'largest', 'live', 'hacking', 'event', ',', 'h1-2010', '!', 'check…']",6.3983333333333325,4.5616666666666665,5.611666666666666,positive,5.523888888888887,6 out of 10,"['thank', 'hacker', 'participate', 'world', 'live', 'event']","['rt', 'thank', 'theparanoids', 'hacker', 'participate', 'world', 'largest', 'live', 'hacking', 'event']"
153,2020-12-15T18:36:04.000Z,"RT @Bugcrowd: 🎁  Merry X(SS)MAS! Hackers!🎄
 
Beginning today we are doing 12 swag-ful days of giveaways and challenges.

Today's challenge…",Joy,"['rt', '@', 'bugcrowd', ':', '🎁', 'merry', 'x', '(', 'ss', ')', 'mas', '!', 'hackers', '!', '🎄', 'beginning', 'today', 'we', 'are', 'doing', '12', 'swag-ful', 'days', 'of', 'giveaways', 'and', 'challenges', '.', 'today', ""'s"", 'challenge…']",6.1033333333333335,4.501666666666667,5.263333333333334,positive,5.2894444444444435,6 out of 13,"['merry', 'hacker', 'begin', 'day', 'giveaway', 'challenge']","['rt', 'bugcrowd', 'merry', 'x', 's', 'ma', 'hacker', 'begin', 'today', 'day', 'giveaway', 'challenge', 'today']"
154,2020-12-15T12:47:44.000Z,"RT @Vr_coder: I completed the Web Security Academy lab:
Information disclosure in error messages

@WebSecAcademy
 https://t.co/jjOJSspu8C",Fear,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'information', 'disclosure', 'in', 'error', 'messages', '@', 'websecacademy', 'https', ':', '//t.co/jjojsspu8c']",5.451111111111112,3.6344444444444437,5.5344444444444445,neutral,4.873333333333333,9 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'error', 'message']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'error', 'message', 'websecacademy', 'http']"
155,2020-12-15T12:47:31.000Z,"RT @Vr_coder: I completed the Web Security Academy lab:
Information disclosure on debug page

@WebSecAcademy
 https://t.co/OlbdChehpK",Trust,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'information', 'disclosure', 'on', 'debug', 'page', '@', 'websecacademy', 'https', ':', '//t.co/olbdchehpk']",5.70125,3.49,5.6525,neutral,4.947916666666667,8 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'page']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'debug', 'page', 'websecacademy', 'http']"
156,2020-12-15T12:47:24.000Z,"RT @Vr_coder: I completed the Web Security Academy lab:
User ID controlled by request parameter with data leakage in redirect

@WebSecAcade…",Fear,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'user', 'id', 'controlled', 'by', 'request', 'parameter', 'with', 'data', 'leakage', 'in', 'redirect', '@', 'websecacade…']",5.066363636363637,3.878181818181818,5.437272727272728,neutral,4.793939393939394,11 out of 14,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'id', 'control', 'request', 'leakage', 'redirect']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'user', 'id', 'control', 'request', 'parameter', 'data', 'leakage', 'redirect']"
157,2020-12-15T12:47:18.000Z,"RT @Vr_coder: I completed the Web Security Academy lab:
Source code disclosure via backup files

@WebSecAcademy
 https://t.co/lNYYkK2FOk",Fear,"['rt', '@', 'vr_coder', ':', 'i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'source', 'code', 'disclosure', 'via', 'backup', 'files', '@', 'websecacademy', 'https', ':', '//t.co/lnyykk2fok']",5.462999999999999,3.628,5.486000000000001,neutral,4.859000000000001,10 out of 14,"['complete', 'web', 'security', 'academy', 'lab', 'source', 'code', 'disclosure', 'backup', 'file']","['rt', 'complete', 'web', 'security', 'academy', 'lab', 'source', 'code', 'disclosure', 'via', 'backup', 'file', 'websecacademy', 'http']"
158,2020-12-15T12:47:07.000Z,"I completed the Web Security Academy lab:
Source code disclosure via backup files

@WebSecAcademy
 https://t.co/lNYYkK2FOk",Fear,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'source', 'code', 'disclosure', 'via', 'backup', 'files', '@', 'websecacademy', 'https', ':', '//t.co/lnyykk2fok']",5.462999999999999,3.628,5.486000000000001,neutral,4.859000000000001,10 out of 13,"['complete', 'web', 'security', 'academy', 'lab', 'source', 'code', 'disclosure', 'backup', 'file']","['complete', 'web', 'security', 'academy', 'lab', 'source', 'code', 'disclosure', 'via', 'backup', 'file', 'websecacademy', 'http']"
159,2020-12-15T12:38:28.000Z,"I completed the Web Security Academy lab:
User ID controlled by request parameter with data leakage in redirect

@WebSecAcademy
 https://t.co/uDpKaOar6C",Surprise,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'user', 'id', 'controlled', 'by', 'request', 'parameter', 'with', 'data', 'leakage', 'in', 'redirect', '@', 'websecacademy', 'https', ':', '//t.co/udpkaoar6c']",5.066363636363637,3.878181818181818,5.437272727272728,neutral,4.793939393939394,11 out of 15,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'id', 'control', 'request', 'leakage', 'redirect']","['complete', 'web', 'security', 'academy', 'lab', 'user', 'id', 'control', 'request', 'parameter', 'data', 'leakage', 'redirect', 'websecacademy', 'http']"
160,2020-12-15T12:32:14.000Z,"I completed the Web Security Academy lab:
Information disclosure on debug page

@WebSecAcademy
 https://t.co/OlbdChehpK",Trust,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'information', 'disclosure', 'on', 'debug', 'page', '@', 'websecacademy', 'https', ':', '//t.co/olbdchehpk']",5.70125,3.49,5.6525,neutral,4.947916666666667,8 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'page']","['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'debug', 'page', 'websecacademy', 'http']"
161,2020-12-15T12:04:32.000Z,"I completed the Web Security Academy lab:
Information disclosure in error messages

@WebSecAcademy
 https://t.co/jjOJSspu8C",Surprise,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'information', 'disclosure', 'in', 'error', 'messages', '@', 'websecacademy', 'https', ':', '//t.co/jjojsspu8c']",5.451111111111112,3.6344444444444437,5.5344444444444445,neutral,4.873333333333333,9 out of 11,"['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'error', 'message']","['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'error', 'message', 'websecacademy', 'http']"
162,2020-12-13T12:32:20.000Z,"I completed the Web Security Academy lab:
Unprotected admin functionality with unpredictable URL

@WebSecAcademy
 https://t.co/Py0h9tWU2b",Joy,"['i', 'completed', 'the', 'web', 'security', 'academy', 'lab', ':', 'unprotected', 'admin', 'functionality', 'with', 'unpredictable', 'url', '@', 'websecacademy', 'https', ':', '//t.co/py0h9twu2b']",5.10625,4.10125,5.255,neutral,4.820833333333333,8 out of 12,"['complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin', 'unpredictable']","['complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin', 'functionality', 'unpredictable', 'url', 'websecacademy', 'http']"
163,2020-11-11T05:32:15.000Z,RT @ImRo45: Valiant effort through the season. Loved being part of it. What an experience @mipaltan #OneFamily https://t.co/3tcbCUqgnc,Joy,"['rt', '@', 'imro45', ':', 'valiant', 'effort', 'through', 'the', 'season', '.', 'loved', 'being', 'part', 'of', 'it', '.', 'what', 'an', 'experience', '@', 'mipaltan', '#', 'onefamily', 'https', ':', '//t.co/3tcbcuqgnc']",6.508333333333333,4.108333333333333,6.173333333333334,positive,5.596666666666668,6 out of 10,"['valiant', 'effort', 'season', 'love', 'part', 'experience']","['rt', 'valiant', 'effort', 'season', 'love', 'part', 'experience', 'mipaltan', 'onefamily', 'http']"
