,time,tweet,emotion,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
470,2020-10-17T14:27:52.000Z,Spirited performance and a fantastic win. Proud of this team.🙌 @RCBTweets #PlayBold https://t.co/x9e20MAATo,Joy,"['spirited', 'performance', 'and', 'a', 'fantastic', 'win', '.', 'proud', 'of', 'this', 'team.🙌', '@', 'rcbtweets', '#', 'playbold', 'https', ':', '//t.co/x9e20maato']",7.106,5.6400000000000015,7.098,positive,6.614666666666667,5 out of 8,"['spirit', 'performance', 'fantastic', 'win', 'proud']","['spirit', 'performance', 'fantastic', 'win', 'proud', 'rcbtweets', 'playbold', 'http']"
471,2020-10-17T05:52:29.000Z,Wish you a very happy birthday Anil Bhai @anilkumble1074. Have a great day.,Surprise,"['wish', 'you', 'a', 'very', 'happy', 'birthday', 'anil', 'bhai', '@', 'anilkumble1074', '.', 'have', 'a', 'great', 'day', '.']",7.167999999999999,4.3580000000000005,6.404,positive,5.9766666666666675,5 out of 7,"['wish', 'happy', 'birthday', 'great', 'day']","['wish', 'happy', 'birthday', 'anil', 'bhai', 'great', 'day']"
472,2020-10-16T09:31:41.000Z,"Crazy deals on @Flipkart #BigBillionDays! 
I can't stop shopping 😎...check it out guys, sale is live! https://t.co/zK1zCCJKF3",Trust,"['crazy', 'deals', 'on', '@', 'flipkart', '#', 'bigbilliondays', '!', 'i', 'ca', ""n't"", 'stop', 'shopping', '😎', '...', 'check', 'it', 'out', 'guys', ',', 'sale', 'is', 'live', '!', 'https', ':', '//t.co/zk1zccjkf3']",6.261428571428572,4.93,5.385714285714287,positive,5.525714285714287,7 out of 12,"['crazy', 'deal', 'neg-stop', 'check', 'guy', 'sale', 'live']","['crazy', 'deal', 'flipkart', 'bigbilliondays', 'ca', 'stop', 'shopping', 'check', 'guy', 'sale', 'live', 'http']"
473,2020-10-16T06:45:26.000Z,Many happy returns of the day @imShard 🎂. God bless and have a great day ahead.,Joy,"['many', 'happy', 'returns', 'of', 'the', 'day', '@', 'imshard', '🎂', '.', 'god', 'bless', 'and', 'have', 'a', 'great', 'day', 'ahead', '.']",6.791428571428572,4.4071428571428575,6.001428571428572,positive,5.733333333333333,7 out of 10,"['happy', 'return', 'day', 'god', 'bless', 'great', 'day']","['many', 'happy', 'return', 'day', 'imshard', 'god', 'bless', 'great', 'day', 'ahead']"
474,2020-10-15T18:46:21.000Z,Onto the next 🕘 @RCBTweets https://t.co/ZeTqjy3NZN,Joy,"['onto', 'the', 'next', '🕘', '@', 'rcbtweets', 'https', ':', '//t.co/zetqjy3nzn']",,,,,,0,,"['onto', 'next', 'rcbtweets', 'http']"
475,2020-10-14T12:26:04.000Z,A timeline for optimum output game after game. Play ➡️ recover➡️ priming(prep) ➡️ play. Never under estimate the importance of a routine. https://t.co/TAYSnRhdBi,Joy,"['a', 'timeline', 'for', 'optimum', 'output', 'game', 'after', 'game', '.', 'play', '➡️', 'recover➡️', 'priming', '(', 'prep', ')', '➡️', 'play', '.', 'never', 'under', 'estimate', 'the', 'importance', 'of', 'a', 'routine', '.', 'https', ':', '//t.co/taysnrhdbi']",6.349,4.05,5.997000000000001,positive,5.465333333333334,10 out of 14,"['optimum', 'output', 'game', 'game', 'play', 'prep', 'play', 'estimate', 'importance', 'routine']","['timeline', 'optimum', 'output', 'game', 'game', 'play', 'priming', 'prep', 'play', 'never', 'estimate', 'importance', 'routine', 'http']"
476,2020-10-12T18:12:28.000Z,Tremendous effort by the boys. We march on. 👍🏻 #PlayBold @RCBTweets https://t.co/0AXdC0RIgP,Joy,"['tremendous', 'effort', 'by', 'the', 'boys', '.', 'we', 'march', 'on', '.', '👍🏻', '#', 'playbold', '@', 'rcbtweets', 'https', ':', '//t.co/0axdc0rigp']",6.4366666666666665,3.923333333333333,5.68,positive,5.346666666666667,3 out of 7,"['tremendous', 'effort', 'boy']","['tremendous', 'effort', 'boy', 'march', 'playbold', 'rcbtweets', 'https']"
477,2020-10-11T07:50:14.000Z,"Can’t wait! Join me as I go live on Instagram for the first time ever with some of the greats of the #PUMAFam on 14TH October at 6:00 PM IST 👀 @pumacricket #UnitedInSport @PepTeam @MangteC @chetrisunil11 @klrahul11

https://t.co/A3nUcKyd5q https://t.co/6juuqntjbr",Trust,"['can', '’', 't', 'wait', '!', 'join', 'me', 'as', 'i', 'go', 'live', 'on', 'instagram', 'for', 'the', 'first', 'time', 'ever', 'with', 'some', 'of', 'the', 'greats', 'of', 'the', '#', 'pumafam', 'on', '14th', 'october', 'at', '6:00', 'pm', 'ist', '👀', '@', 'pumacricket', '#', 'unitedinsport', '@', 'pepteam', '@', 'mangtec', '@', 'chetrisunil11', '@', 'klrahul11', 'https', ':', '//t.co/a3nuckyd5q', 'https', ':', '//t.co/6juuqntjbr']",6.44,4.22,5.63857142857143,positive,5.4328571428571415,7 out of 19,"['wait', 'join', 'go', 'live', 'first', 'time', 'great']","['wait', 'join', 'go', 'live', 'instagram', 'first', 'time', 'ever', 'great', 'pumafam', 'october', 'pm', 'ist', 'pumacricket', 'unitedinsport', 'pepteam', 'mangtec', 'http', 'http']"
478,2020-10-11T06:35:52.000Z,Many happy returns of the day @hardikpandya7. Wishing you a fabulous year ahead. 😃,Joy,"['many', 'happy', 'returns', 'of', 'the', 'day', '@', 'hardikpandya7', '.', 'wishing', 'you', 'a', 'fabulous', 'year', 'ahead', '.', '😃']",6.918333333333332,4.136666666666667,6.345,positive,5.8,6 out of 8,"['happy', 'return', 'day', 'wish', 'fabulous', 'year']","['many', 'happy', 'return', 'day', 'wish', 'fabulous', 'year', 'ahead']"
479,2020-10-11T05:52:11.000Z,Wishing you a very happy birthday Amitabh sir. May God bless you with good health and happiness. Have a great day. 🎂 @SrBachchan,Joy,"['wishing', 'you', 'a', 'very', 'happy', 'birthday', 'amitabh', 'sir', '.', 'may', 'god', 'bless', 'you', 'with', 'good', 'health', 'and', 'happiness', '.', 'have', 'a', 'great', 'day', '.', '🎂', '@', 'srbachchan']",6.913333333333332,4.423333333333333,6.149166666666668,positive,5.828611111111112,12 out of 14,"['wish', 'happy', 'birthday', 'sir', 'may', 'god', 'bless', 'good', 'health', 'happiness', 'great', 'day']","['wish', 'happy', 'birthday', 'amitabh', 'sir', 'may', 'god', 'bless', 'good', 'health', 'happiness', 'great', 'day', 'srbachchan']"
480,2020-10-10T18:18:56.000Z,Great win and most importantly a complete team effort. 👍 #PlayBold @RCBTweets https://t.co/QXH96VTK6i,Surprise,"['great', 'win', 'and', 'most', 'importantly', 'a', 'complete', 'team', 'effort', '.', '👍', '#', 'playbold', '@', 'rcbtweets', 'https', ':', '//t.co/qxh96vtk6i']",6.67,3.964,6.97,positive,5.8679999999999986,5 out of 9,"['great', 'win', 'complete', 'team', 'effort']","['great', 'win', 'importantly', 'complete', 'team', 'effort', 'playbold', 'rcbtweets', 'https']"
481,2020-10-09T07:01:49.000Z,🕘 https://t.co/vD3XHQp8ZZ,Trust,"['🕘', 'https', ':', '//t.co/vd3xhqp8zz']",,,,,,0,,['http']
482,2020-10-08T07:57:14.000Z,"We salute our #IndianAirForce heroes, who protect and serve our nation selflessly. We will always be indebted to your sacrifices. 🙏 #AFDay2020",Trust,"['we', 'salute', 'our', '#', 'indianairforce', 'heroes', ',', 'who', 'protect', 'and', 'serve', 'our', 'nation', 'selflessly', '.', 'we', 'will', 'always', 'be', 'indebted', 'to', 'your', 'sacrifices', '.', '🙏', '#', 'afday2020']",5.6885714285714295,4.587142857142856,5.431428571428572,neutral,5.2357142857142875,7 out of 10,"['salute', 'hero', 'protect', 'serve', 'nation', 'indebted', 'sacrifice']","['salute', 'indianairforce', 'hero', 'protect', 'serve', 'nation', 'selflessly', 'always', 'indebted', 'sacrifice']"
483,2020-10-07T06:12:13.000Z,"With just one Wellman Tablet every day, I am able to boost my energy, support my immune system and get all the necessary nutrients that my body really needs. 💪🏼

So get yours now and never compromise on what you feed your body and mind. 👊🏼

#tablets #vitabiotics @Wellmanin1 https://t.co/zj5c9lvVe9",Joy,"['with', 'just', 'one', 'wellman', 'tablet', 'every', 'day', ',', 'i', 'am', 'able', 'to', 'boost', 'my', 'energy', ',', 'support', 'my', 'immune', 'system', 'and', 'get', 'all', 'the', 'necessary', 'nutrients', 'that', 'my', 'body', 'really', 'needs', '.', '💪🏼', 'so', 'get', 'yours', 'now', 'and', 'never', 'compromise', 'on', 'what', 'you', 'feed', 'your', 'body', 'and', 'mind', '.', '👊🏼', '#', 'tablets', '#', 'vitabiotics', '@', 'wellmanin1', 'https', ':', '//t.co/zj5c9lvve9']",5.99,3.9457894736842105,5.767368421052631,neutral,5.23438596491228,19 out of 26,"['one', 'tablet', 'day', 'able', 'boost', 'energy', 'support', 'immune', 'system', 'get', 'necessary', 'body', 'need', 'get', 'compromise', 'fee', 'body', 'mind', 'tablet']","['one', 'wellman', 'tablet', 'every', 'day', 'able', 'boost', 'energy', 'support', 'immune', 'system', 'get', 'necessary', 'nutrient', 'body', 'really', 'need', 'get', 'never', 'compromise', 'fee', 'body', 'mind', 'tablet', 'vitabiotics', 'http']"
484,2020-10-07T05:34:44.000Z,Many happy returns of the day fella @ImZaheer. Wishing you a year filled with happiness and success. Enjoy the day. ☺️,Joy,"['many', 'happy', 'returns', 'of', 'the', 'day', 'fella', '@', 'imzaheer', '.', 'wishing', 'you', 'a', 'year', 'filled', 'with', 'happiness', 'and', 'success', '.', 'enjoy', 'the', 'day', '.', '☺️']",6.922999999999999,4.394,6.39,positive,5.902333333333334,10 out of 13,"['happy', 'return', 'day', 'wish', 'year', 'fill', 'happiness', 'success', 'enjoy', 'day']","['many', 'happy', 'return', 'day', 'fella', 'imzaheer', 'wish', 'year', 'fill', 'happiness', 'success', 'enjoy', 'day']"
485,2020-10-06T10:58:26.000Z,Happy bday hulk 🥳 Had to post this one again for your bday because you're always grumpy and never take pictures 😂 @buntysajdeh https://t.co/xQq56r5hkI,Surprise,"['happy', 'bday', 'hulk', '🥳', 'had', 'to', 'post', 'this', 'one', 'again', 'for', 'your', 'bday', 'because', 'you', ""'re"", 'always', 'grumpy', 'and', 'never', 'take', 'pictures', '😂', '@', 'buntysajdeh', 'https', ':', '//t.co/xqq56r5hki']",5.631428571428572,4.2942857142857145,5.82,neutral,5.248571428571427,7 out of 13,"['happy', 'hulk', 'post', 'one', 'grumpy', 'take', 'picture']","['happy', 'bday', 'hulk', 'post', 'one', 'bday', 'always', 'grumpy', 'never', 'take', 'picture', 'buntysajdeh', 'http']"
486,2020-10-05T05:47:06.000Z,Many Happy Returns of the Day @Sundarwashi5 🎂. Have a great year ahead ☺️,Joy,"['many', 'happy', 'returns', 'of', 'the', 'day', '@', 'sundarwashi5', '🎂', '.', 'have', 'a', 'great', 'year', 'ahead', '☺️']",6.806,4.086,6.194,positive,5.695333333333332,5 out of 7,"['happy', 'return', 'day', 'great', 'year']","['many', 'happy', 'return', 'day', 'great', 'year', 'ahead']"
487,2020-10-04T08:39:36.000Z,Happy Birthday @RishabhPant17 🎂,Surprise,"['happy', 'birthday', '@', 'rishabhpant17', '🎂']",7.42,5.324999999999998,6.6400000000000015,positive,6.461666666666666,2 out of 2,"['happy', 'birthday']","['happy', 'birthday']"
488,2020-10-04T06:08:35.000Z,"Fire on ice, these boots from @pumacricket mean serious business 😏 #one8 #playtoslay #IPL2020

https://t.co/vpaktM5jTO https://t.co/MdTq8c1aBS",Trust,"['fire', 'on', 'ice', ',', 'these', 'boots', 'from', '@', 'pumacricket', 'mean', 'serious', 'business', '😏', '#', 'one8', '#', 'playtoslay', '#', 'ipl2020', 'https', ':', '//t.co/vpaktm5jto', 'https', ':', '//t.co/mdtq8c1abs']",4.911666666666667,4.3116666666666665,5.148333333333333,neutral,4.790555555555557,6 out of 10,"['fire', 'ice', 'boot', 'mean', 'serious', 'business']","['fire', 'ice', 'boot', 'pumacricket', 'mean', 'serious', 'business', 'playtoslay', 'http', 'http']"
489,2020-10-03T15:09:13.000Z,Solid team effort. Let's keep working hard.  💪💪 @RCBTweets #PlayBold https://t.co/xWHQgQbYjA,Trust,"['solid', 'team', 'effort', '.', 'let', ""'s"", 'keep', 'working', 'hard', '.', '💪💪', '@', 'rcbtweets', '#', 'playbold', 'https', ':', '//t.co/xwhqgqbyja']",5.671428571428572,3.5471428571428567,6.024285714285713,neutral,5.0809523809523816,7 out of 10,"['solid', 'team', 'effort', 'let', 'keep', 'work', 'hard']","['solid', 'team', 'effort', 'let', 'keep', 'work', 'hard', 'rcbtweets', 'playbold', 'http']"
490,2020-10-02T06:18:06.000Z,"Happy Gandhi Jayanti to all. 
Jai Hind 🇮🇳",Surprise,"['happy', 'gandhi', 'jayanti', 'to', 'all', '.', 'jai', 'hind', '🇮🇳']",6.585000000000001,4.38,5.815,positive,5.593333333333334,2 out of 5,"['happy', 'hind']","['happy', 'gandhi', 'jayanti', 'jai', 'hind']"
491,2020-10-01T10:00:17.000Z,"The most special thing about sport is the friendship and mutual respect you share with your teammates along your journey. 
Sport is beautiful 😇 https://t.co/vSBudnEUCA",Trust,"['the', 'most', 'special', 'thing', 'about', 'sport', 'is', 'the', 'friendship', 'and', 'mutual', 'respect', 'you', 'share', 'with', 'your', 'teammates', 'along', 'your', 'journey', '.', 'sport', 'is', 'beautiful', '😇', 'https', ':', '//t.co/vsbudneuca']",6.787272727272727,4.303636363636364,6.388181818181818,positive,5.826363636363635,11 out of 13,"['special', 'thing', 'sport', 'friendship', 'mutual', 'respect', 'share', 'teammate', 'journey', 'sport', 'beautiful']","['special', 'thing', 'sport', 'friendship', 'mutual', 'respect', 'share', 'teammate', 'along', 'journey', 'sport', 'beautiful', 'http']"
492,2020-09-30T08:14:43.000Z,"I’m thrilled to announce that Wrogn, is now available in the UAE and Saudi Arabia 🙌! So, guys, get on the WROGN side with me! 

Visit https://t.co/9SOasQfITA to check out the entire collection today. 👍😉

#StayMad #StayWrogn @StayWrogn https://t.co/iI0Ep6AOrM",Trust,"['i', '’', 'm', 'thrilled', 'to', 'announce', 'that', 'wrogn', ',', 'is', 'now', 'available', 'in', 'the', 'uae', 'and', 'saudi', 'arabia', '🙌', '!', 'so', ',', 'guys', ',', 'get', 'on', 'the', 'wrogn', 'side', 'with', 'me', '!', 'visit', 'https', ':', '//t.co/9soasqfita', 'to', 'check', 'out', 'the', 'entire', 'collection', 'today', '.', '👍😉', '#', 'staymad', '#', 'staywrogn', '@', 'staywrogn', 'https', ':', '//t.co/ii0ep6aorm']",6.239,4.0969999999999995,5.644,positive,5.326666666666667,10 out of 21,"['thrill', 'announce', 'available', 'guy', 'get', 'side', 'visit', 'check', 'entire', 'collection']","['thrill', 'announce', 'wrogn', 'available', 'uae', 'saudi', 'arabia', 'guy', 'get', 'wrogn', 'side', 'visit', 'http', 'check', 'entire', 'collection', 'today', 'staymad', 'staywrogn', 'staywrogn', 'http']"
493,2020-09-29T15:16:13.000Z,@pumacricket 👊🏼,Trust,"['@', 'pumacricket', '👊🏼']",,,,,,0,,['pumacricket']
494,2020-09-29T12:59:50.000Z,What happened in #Hathras is inhumane and goes beyond cruelty. Hope the culprits of this heinous crime will be brought to justice. #JusticeForManishaValmiki,Anger,"['what', 'happened', 'in', '#', 'hathras', 'is', 'inhumane', 'and', 'goes', 'beyond', 'cruelty', '.', 'hope', 'the', 'culprits', 'of', 'this', 'heinous', 'crime', 'will', 'be', 'brought', 'to', 'justice', '.', '#', 'justiceformanishavalmiki']",4.487,5.12,4.692,neutral,4.766333333333333,10 out of 13,"['happen', 'inhumane', 'go', 'cruelty', 'hope', 'culprit', 'heinous', 'crime', 'bring', 'justice']","['happen', 'hathras', 'inhumane', 'go', 'beyond', 'cruelty', 'hope', 'culprit', 'heinous', 'crime', 'bring', 'justice', 'justiceformanishavalmiki']"
495,2020-09-28T18:49:31.000Z,Thrilling game of cricket. Proud of the character shown by the team. 💪💪 @RCBTweets #PlayBold https://t.co/k8Jqb8Bg1S,Joy,"['thrilling', 'game', 'of', 'cricket', '.', 'proud', 'of', 'the', 'character', 'shown', 'by', 'the', 'team', '.', '💪💪', '@', 'rcbtweets', '#', 'playbold', 'https', ':', '//t.co/k8jqb8bg1s']",6.404285714285713,4.691428571428571,6.232857142857143,positive,5.776190476190476,7 out of 10,"['thrill', 'game', 'cricket', 'proud', 'character', 'show', 'team']","['thrill', 'game', 'cricket', 'proud', 'character', 'show', 'team', 'rcbtweets', 'playbold', 'http']"
496,2020-09-26T10:24:49.000Z,"Unity is the vehicle, desire is the fuel. https://t.co/DVU32dNrH3",Trust,"['unity', 'is', 'the', 'vehicle', ',', 'desire', 'is', 'the', 'fuel', '.', 'https', ':', '//t.co/dvu32dnrh3']",5.955,4.91,6.1850000000000005,neutral,5.683333333333334,4 out of 5,"['unity', 'vehicle', 'desire', 'fuel']","['unity', 'vehicle', 'desire', 'fuel', 'http']"
497,2020-09-26T06:08:45.000Z,"Play your best, the #one8 way. 😉 #one8 fragrances, your secret to confidence!

Get your fragrance from  -  https://t.co/nOEJBdJvUO 

@ScentialsWorld @one8world https://t.co/EX6l4aLzMq",Joy,"['play', 'your', 'best', ',', 'the', '#', 'one8', 'way', '.', '😉', '#', 'one8', 'fragrances', ',', 'your', 'secret', 'to', 'confidence', '!', 'get', 'your', 'fragrance', 'from', '-', 'https', ':', '//t.co/noejbdjvuo', '@', 'scentialsworld', '@', 'one8world', 'https', ':', '//t.co/ex6l4alzmq']",6.418571428571428,4.0,5.971428571428572,positive,5.463333333333334,7 out of 11,"['play', 'way', 'fragrance', 'secret', 'confidence', 'get', 'fragrance']","['play', 'best', 'way', 'fragrance', 'secret', 'confidence', 'get', 'fragrance', 'http', 'scentialsworld', 'http']"
498,2020-09-24T10:53:44.000Z,Shocked to hear about the tragic loss of Dean Jones. Praying for strength and courage to his family and friends. 🙏🏻,Sadness,"['shocked', 'to', 'hear', 'about', 'the', 'tragic', 'loss', 'of', 'dean', 'jones', '.', 'praying', 'for', 'strength', 'and', 'courage', 'to', 'his', 'family', 'and', 'friends', '.', '🙏🏻']",5.778888888888888,4.702222222222222,6.081111111111111,neutral,5.5207407407407425,9 out of 11,"['shock', 'hear', 'tragic', 'loss', 'pray', 'strength', 'courage', 'family', 'friend']","['shock', 'hear', 'tragic', 'loss', 'dean', 'jones', 'pray', 'strength', 'courage', 'family', 'friend']"
499,2020-09-23T13:29:33.000Z,Putting in some daily work to prepare for this heat 🔥. Btw pls tag and ask @Tipo_Morris why he's making those sounds in the background 😂. https://t.co/xfdYrvQRsH,Joy,"['putting', 'in', 'some', 'daily', 'work', 'to', 'prepare', 'for', 'this', 'heat', '🔥', '.', 'btw', 'pls', 'tag', 'and', 'ask', '@', 'tipo_morris', 'why', 'he', ""'s"", 'making', 'those', 'sounds', 'in', 'the', 'background', '😂', '.', 'https', ':', '//t.co/xfdyrvqrsh']",5.43,4.053999999999999,6.005,neutral,5.162999999999999,10 out of 13,"['put', 'daily', 'work', 'prepare', 'heat', 'tag', 'ask', 'make', 'sound', 'background']","['put', 'daily', 'work', 'prepare', 'heat', 'btw', 'pls', 'tag', 'ask', 'make', 'sound', 'background', 'http']"
500,2020-09-23T12:26:11.000Z,"Join our Honourable PM and me at the Fit India Dialogue, tomorrow at 12 PM IST. See you there 🙌🏼 #NewIndiaFitIndia https://t.co/Vf5LyTljyR",Anticipation,"['join', 'our', 'honourable', 'pm', 'and', 'me', 'at', 'the', 'fit', 'india', 'dialogue', ',', 'tomorrow', 'at', '12', 'pm', 'ist', '.', 'see', 'you', 'there', '🙌🏼', '#', 'newindiafitindia', 'https', ':', '//t.co/vf5lytljyr']",6.1575,3.7525,5.5125,positive,5.140833333333333,4 out of 12,"['join', 'fit', 'dialogue', 'see']","['join', 'honourable', 'pm', 'fit', 'india', 'dialogue', 'tomorrow', 'pm', 'ist', 'see', 'newindiafitindia', 'http']"
501,2020-09-23T06:28:15.000Z,👍🕘 https://t.co/YSH8Pn9oNS,Joy,"['👍🕘', 'https', ':', '//t.co/ysh8pn9ons']",,,,,,0,,['http']
502,2020-09-22T17:56:22.000Z,I am honoured to be a part of our Honourable Prime Minister's Fit India Dialogue where you can watch me talk about fitness and more. See you all! 😊 #NewIndiaFitIndia @narendramodi @PMOIndia https://t.co/WsIYFMk8I5,Joy,"['i', 'am', 'honoured', 'to', 'be', 'a', 'part', 'of', 'our', 'honourable', 'prime', 'minister', ""'s"", 'fit', 'india', 'dialogue', 'where', 'you', 'can', 'watch', 'me', 'talk', 'about', 'fitness', 'and', 'more', '.', 'see', 'you', 'all', '!', '😊', '#', 'newindiafitindia', '@', 'narendramodi', '@', 'pmoindia', 'https', ':', '//t.co/wsiyfmk8i5']",5.901111111111112,3.9,6.027777777777778,neutral,5.2762962962962945,9 out of 16,"['part', 'prime', 'minister', 'fit', 'dialogue', 'watch', 'talk', 'fitness', 'see']","['honour', 'part', 'honourable', 'prime', 'minister', 'fit', 'india', 'dialogue', 'watch', 'talk', 'fitness', 'see', 'newindiafitindia', 'narendramodi', 'pmoindia', 'http']"
503,2020-09-22T10:02:46.000Z,Happy birthday @JayShah ☺️ Have a great day ahead.,Surprise,"['happy', 'birthday', '@', 'jayshah', '☺️', 'have', 'a', 'great', 'day', 'ahead', '.']",7.175000000000002,4.6025,6.38,positive,6.052499999999998,4 out of 6,"['happy', 'birthday', 'great', 'day']","['happy', 'birthday', 'jayshah', 'great', 'day', 'ahead']"
504,2020-09-21T19:18:48.000Z,Off to a great start. Well done lads. We march on 💪💪 #PlayBold @RCBTweets https://t.co/hDKdX8rggo,Joy,"['off', 'to', 'a', 'great', 'start', '.', 'well', 'done', 'lads', '.', 'we', 'march', 'on', '💪💪', '#', 'playbold', '@', 'rcbtweets', 'https', ':', '//t.co/hdkdx8rggo']",6.3775,4.055,5.875,positive,5.435833333333334,4 out of 9,"['great', 'start', 'do', 'lad']","['great', 'start', 'well', 'do', 'lad', 'march', 'playbold', 'rcbtweets', 'https']"
505,2020-09-21T06:46:07.000Z,Wishing you a very Happy Birthday @henrygayle. Have a great year ahead. ☺️,Joy,"['wishing', 'you', 'a', 'very', 'happy', 'birthday', '@', 'henrygayle', '.', 'have', 'a', 'great', 'year', 'ahead', '.', '☺️']",7.046,4.3,6.4479999999999995,positive,5.931333333333334,5 out of 7,"['wish', 'happy', 'birthday', 'great', 'year']","['wish', 'happy', 'birthday', 'henrygayle', 'great', 'year', 'ahead']"
506,2020-09-19T12:07:21.000Z,Brothers in the air 😃 @ABdeVilliers17 https://t.co/hf0oeB9Z0h,Surprise,"['brothers', 'in', 'the', 'air', '😃', '@', 'abdevilliers17', 'https', ':', '//t.co/hf0oeb9z0h']",6.445,3.865,5.59,positive,5.3,2 out of 3,"['brother', 'air']","['brother', 'air', 'http']"
507,2020-09-19T06:03:03.000Z,"@AnushkaSharma and I never miss a moment to get together with our close ones, even while staying apart. ❤️ @GoogleIndia https://t.co/JkJs7N75bi",Surprise,"['@', 'anushkasharma', 'and', 'i', 'never', 'miss', 'a', 'moment', 'to', 'get', 'together', 'with', 'our', 'close', 'ones', ',', 'even', 'while', 'staying', 'apart', '.', '❤️', '@', 'googleindia', 'https', ':', '//t.co/jkjs7n75bi']",5.625,3.54,5.663333333333332,neutral,4.942777777777779,6 out of 13,"['miss', 'moment', 'get', 'close', 'one', 'stay']","['anushkasharma', 'never', 'miss', 'moment', 'get', 'together', 'close', 'one', 'even', 'stay', 'apart', 'googleindia', 'http']"
508,2020-09-18T10:31:27.000Z,"The new RCB Anthem is here! 👊🏼 It celebrates our fans, who we proudly call our 12th Man, and emphasises on the #PlayBold attitude &amp; the Challenger Spirit that we believe in. Can’t wait to get on the field! 😎 

#RCB #WeAreChallengers https://t.co/Nod9Jb0MvI",Joy,"['the', 'new', 'rcb', 'anthem', 'is', 'here', '!', '👊🏼', 'it', 'celebrates', 'our', 'fans', ',', 'who', 'we', 'proudly', 'call', 'our', '12th', 'man', ',', 'and', 'emphasises', 'on', 'the', '#', 'playbold', 'attitude', '&', 'amp', ';', 'the', 'challenger', 'spirit', 'that', 'we', 'believe', 'in', '.', 'can', '’', 't', 'wait', 'to', 'get', 'on', 'the', 'field', '!', '😎', '#', 'rcb', '#', 'wearechallengers', 'https', ':', '//t.co/nod9jb0mvi']",6.152857142857143,4.41,5.75,positive,5.437619047619048,14 out of 21,"['new', 'anthem', 'celebrate', 'fan', 'call', 'man', 'attitude', 'amp', 'challenger', 'spirit', 'believe', 'wait', 'get', 'field']","['new', 'rcb', 'anthem', 'celebrate', 'fan', 'proudly', 'call', 'man', 'emphasise', 'playbold', 'attitude', 'amp', 'challenger', 'spirit', 'believe', 'wait', 'get', 'field', 'rcb', 'wearechallengers', 'https']"
509,2020-09-18T07:12:50.000Z,@narendramodi @AnushkaSharma Thank you for the lovely wishes sir. 🙏🏼😊,Joy,"['@', 'narendramodi', '@', 'anushkasharma', 'thank', 'you', 'for', 'the', 'lovely', 'wishes', 'sir', '.', '🙏🏼😊']",6.9775,3.7475,6.22,positive,5.6483333333333325,4 out of 6,"['thank', 'lovely', 'wish', 'sir']","['narendramodi', 'anushkasharma', 'thank', 'lovely', 'wish', 'sir']"
510,2020-09-18T06:00:33.000Z,👍 #SockThem https://t.co/NtuXgQkxib,Surprise,"['👍', '#', 'sockthem', 'https', ':', '//t.co/ntuxgqkxib']",,,,,,0,,"['sockthem', 'http']"
511,2020-09-17T06:20:06.000Z,"Presenting my signature style, for the #SELFMADE. ✌🏼

Everyone has a story, so share yours by posting your picture tagging @philipsindia and me to get a chance to get featured on their Instagram page.

Inspire the world with your success stories. 🙌🏼 https://t.co/lvl2Sid1tg",Joy,"['presenting', 'my', 'signature', 'style', ',', 'for', 'the', '#', 'selfmade', '.', '✌🏼', 'everyone', 'has', 'a', 'story', ',', 'so', 'share', 'yours', 'by', 'posting', 'your', 'picture', 'tagging', '@', 'philipsindia', 'and', 'me', 'to', 'get', 'a', 'chance', 'to', 'get', 'featured', 'on', 'their', 'instagram', 'page', '.', 'inspire', 'the', 'world', 'with', 'your', 'success', 'stories', '.', '🙌🏼', 'https', ':', '//t.co/lvl2sid1tg']",6.344117647058822,4.021764705882354,6.13,positive,5.4986274509803925,17 out of 22,"['present', 'signature', 'style', 'story', 'share', 'post', 'picture', 'tag', 'get', 'chance', 'get', 'feature', 'page', 'inspire', 'world', 'success', 'story']","['present', 'signature', 'style', 'selfmade', 'everyone', 'story', 'share', 'post', 'picture', 'tag', 'philipsindia', 'get', 'chance', 'get', 'feature', 'instagram', 'page', 'inspire', 'world', 'success', 'story', 'http']"
512,2020-09-17T05:57:54.000Z,"Wishing a very Happy birthday to our honorable Prime Minister Shri Narendra Modi ji. 🙏🏼
@narendramodi @PMOIndia 🇮🇳",Joy,"['wishing', 'a', 'very', 'happy', 'birthday', 'to', 'our', 'honorable', 'prime', 'minister', 'shri', 'narendra', 'modi', 'ji', '.', '🙏🏼', '@', 'narendramodi', '@', 'pmoindia', '🇮🇳']",6.776666666666666,4.5616666666666665,6.3900000000000015,positive,5.909444444444443,6 out of 12,"['wish', 'happy', 'birthday', 'honorable', 'prime', 'minister']","['wish', 'happy', 'birthday', 'honorable', 'prime', 'minister', 'shri', 'narendra', 'modi', 'ji', 'narendramodi', 'pmoindia']"
513,2020-09-16T06:09:18.000Z,A proper day at the pool yesterday 😃🏊 https://t.co/IWlHiDB9NC,Joy,"['a', 'proper', 'day', 'at', 'the', 'pool', 'yesterday', '😃🏊', 'https', ':', '//t.co/iwlhidb9nc']",6.2733333333333325,3.373333333333333,6.376666666666668,positive,5.341111111111111,3 out of 5,"['proper', 'day', 'pool']","['proper', 'day', 'pool', 'yesterday', 'http']"
