id,time,Valence,Arousal,Dominance,emotion,Found Words,Sadness,Joy,Trust,Fear,Surprise,Anticipation,Anger,Disgust
396,2021-01-25T05:08:17.000Z,5.532222222222222,3.954444444444445,5.308888888888889,Joy,"['team', 'test', 'new', 'kick', 'light', 'shoe', 'heavy', 'work', 'fuse']",0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
397,2021-01-25T04:03:45.000Z,6.836,4.252,6.358,Joy,"['happy', 'birthday', 'wish', 'good', 'health', 'happiness', 'hour', 'crease', 'great', 'year']",0.02,0.76,0.02,0.02,0.02,0.02,0.02,0.02
398,2021-01-24T05:07:28.000Z,5.8217647058823525,4.314705882352942,5.751176470588236,Trust,"['neg-football', 'neg-sport', 'amp', 'learn', 'continue', 'child', 'proud', 'team', 'take', 'step', 'make', 'football', 'accessible', 'join', 'national', 'soccer', 'camp']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
399,2021-01-23T05:03:21.000Z,6.0075,3.75,5.8675,Trust,"['secret', 'confidence', 'get', 'link']",0.03,0.03,0.67,0.03,0.03,0.03,0.03,0.03
401,2021-01-19T08:22:27.000Z,5.8589473684210525,4.238421052631579,5.84157894736842,Joy,"['win', 'doubt', 'stand', 'take', 'notice', 'exemplary', 'performance', 'grit', 'determination', 'whole', 'way', 'do', 'boy', 'management', 'enjoy', 'historic', 'feat', 'lad', 'cheer']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
402,2021-01-17T08:33:24.000Z,5.83,3.1933333333333334,6.1066666666666665,Joy,"['whole', 'different', 'level']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
403,2021-01-17T06:56:15.000Z,5.75,3.9671428571428566,5.578571428571428,Joy,"['outstanding', 'application', 'belief', 'test', 'cricket', 'top', 'debut']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
404,2021-01-16T05:23:53.000Z,6.176315789473684,4.1636842105263145,5.744210526315792,Joy,"['heartbroken', 'hear', 'demise', 'dad', 'speak', 'couple', 'time', 'look', 'joyful', 'full', 'life', 'person', 'may', 'soul', 'rest', 'peace', 'stay', 'strong', 'two']",0.03,0.69,0.03,0.03,0.03,0.03,0.03,0.03
406,2021-01-10T09:45:59.000Z,4.917272727272726,4.404545454545454,5.318181818181818,Joy,"['incident', 'need', 'look', 'absolute', 'urgency', 'seriousness', 'strict', 'action', 'offender', 'set', 'thing']",0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05
407,2021-01-10T09:45:58.000Z,4.6,4.231875,4.924375,Joy,"['racial', 'abuse', 'unacceptable', 'go', 'incident', 'pathetic', 'thing', 'say', 'boundary', 'absolute', 'peak', 'rowdy', 'sad', 'see', 'happen', 'field']",0.06,0.51,0.06,0.06,0.06,0.06,0.06,0.06
408,2021-01-06T05:00:36.000Z,6.614,4.1,5.92,Joy,"['get', 'perfect', 'boost', 'confidence', 'check']",0.02,0.73,0.02,0.02,0.02,0.02,0.02,0.02
409,2021-01-06T04:33:30.000Z,7.1355555555555545,4.4366666666666665,6.37,Joy,"['happy', 'birthday', 'wish', 'happy', 'time', 'family', 'wonderful', 'healthy', 'year']",0.02,0.79,0.02,0.02,0.02,0.02,0.02,0.02
411,2021-01-02T09:14:27.000Z,6.2475000000000005,4.035,6.19,Anticipation,"['pray', 'speedy', 'recovery', 'get']",0.03,0.03,0.03,0.03,0.03,0.69,0.03,0.03
412,2021-01-01T10:16:12.000Z,6.58,4.151363636363636,6.0286363636363625,Joy,"['friend', 'test', 'negative', 'spend', 'positive', 'time', 'like', 'get', 'home', 'friend', 'safe', 'environment', 'may', 'year', 'bring', 'hope', 'joy', 'happiness', 'good', 'health', 'stay', 'safe']",0.02,0.73,0.02,0.02,0.02,0.02,0.02,0.02
413,2020-12-29T04:04:14.000Z,6.372222222222222,4.325555555555557,6.366666666666667,Joy,"['win', 'amaze', 'effort', 'whole', 'team', 'boy', 'lead', 'team', 'victory']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
415,2020-12-27T07:58:59.000Z,5.8757142857142854,3.772857142857143,5.67,Anticipation,"['great', 'day', 'proper', 'test', 'cricket', 'top', 'knock']",0.04,0.04,0.04,0.04,0.04,0.65,0.04,0.04
416,2020-12-26T08:44:42.000Z,6.184285714285713,3.672857142857144,6.13,Joy,"['top', 'day', 'great', 'display', 'bowler', 'solid', 'finish']",0.03,0.69,0.03,0.03,0.03,0.03,0.03,0.03
417,2020-12-25T07:25:49.000Z,7.5699999999999985,4.616666666666667,6.58,Joy,"['wish', 'merry', 'christmas']",0.01,0.84,0.01,0.01,0.01,0.01,0.01,0.01
418,2020-12-16T06:24:42.000Z,6.055,4.38,5.4325,Anticipation,"['excite', 'back', 'play', 'test', 'cricket', 'look', 'competitive', 'game']",0.03,0.03,0.03,0.03,0.03,0.67,0.03,0.03
419,2020-12-15T04:38:46.000Z,5.723,4.398,5.572,Joy,"['guy', 'end', 'reason', 'sale', 'start', 'hit', 'link', 'style', 'grab', 'price']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
420,2020-12-11T02:03:25.000Z,6.525,3.925,5.4499999999999975,Joy,"['year', 'lifetime']",0.02,0.73,0.02,0.02,0.02,0.02,0.02,0.02
421,2020-12-10T02:31:26.000Z,5.9594444444444425,3.6344444444444446,5.8966666666666665,Trust,"['let', 'hectic', 'lifestyle', 'get', 'one', 'tablet', 'day', 'perfect', 'formula', 'nutritional', 'support', 'trust', 'get', 'share', 'essential', 'suitable', 'vegetarian', 'opt']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
422,2020-12-08T12:47:11.000Z,5.844285714285713,4.514285714285714,5.652857142857143,Joy,"['tough', 'outing', 'remarkable', 'spirit', 'show', 'boy', 'test']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
423,2020-12-07T05:10:01.000Z,5.456666666666668,4.493333333333333,5.511111111111113,Joy,"['process', 'training', 'quick', 'explosive', 'movement', 'cop', 'method', 'collection', 'link']",0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
424,2020-12-06T12:25:12.000Z,6.4075,4.4975,5.975,Joy,"['amazing', 'game', 'cricket', 'do']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
426,2020-12-03T05:10:03.000Z,5.272222222222221,4.1255555555555565,5.268888888888889,Surprise,"['kick', 'thing', 'notch', 'smash', 'cop', 'timeless', 'trainer', 'collection', 'link']",0.04,0.04,0.04,0.04,0.59,0.04,0.04,0.04
427,2020-12-02T12:48:19.000Z,6.455,4.465,6.8100000000000005,Trust,"['proud', 'team']",0.03,0.03,0.72,0.03,0.03,0.03,0.03,0.03
428,2020-11-28T04:27:41.000Z,5.838333333333333,4.623333333333333,5.801666666666668,Trust,"['good', 'skill', 'mate', 'get', 'counter', 'attack']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
429,2020-11-27T12:47:25.000Z,6.09,2.67,5.56,Joy,['one'],0.03,0.68,0.03,0.03,0.03,0.03,0.03,0.03
430,2020-11-26T04:55:00.000Z,5.9125,4.695,5.57375,Trust,"['remember', 'innocent', 'live', 'lose', 'save', 'attack', 'remember', 'heart']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
431,2020-11-26T04:15:09.000Z,6.42,4.8455555555555545,5.872222222222222,Sadness,"['rip', 'change', 'way', 'beautiful', 'game', 'football', 'play', 'true', 'genius']",0.71,0.03,0.03,0.03,0.03,0.03,0.03,0.03
432,2020-11-25T07:07:31.000Z,5.953749999999999,4.185,5.6381250000000005,Joy,"['guy', 'visit', 'profile', 'scroll', 'filter', 'tab', 'try', 'new', 'filter', 'shoot', 'creative', 'use', 'video', 'let', 'get', 'creative']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
433,2020-11-24T06:25:59.000Z,5.956,3.431,5.351,Joy,"['winter', 'come', 'comfy', 'winter', 'wear', 'style', 'snag', 'winter', 'wear', 'check']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
434,2020-11-23T05:30:45.000Z,6.9385714285714295,4.291428571428572,6.341428571428572,Joy,"['happy', 'return', 'day', 'wish', 'success', 'wonderful', 'year']",0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02
435,2020-11-22T11:56:16.000Z,6.035454545454545,3.9336363636363636,5.6090909090909085,Trust,"['back', 'field', 'rebound', 'like', 'million', 'story', 'share', 'rebound', 'story', 'use', 'tag']",0.03,0.03,0.67,0.03,0.03,0.03,0.03,0.03
436,2020-11-22T06:06:18.000Z,6.486666666666666,3.21,6.24,Sadness,"['wish', 'match', 'season']",0.72,0.03,0.03,0.03,0.03,0.03,0.03,0.03
437,2020-11-21T11:33:35.000Z,4.1,3.96,6.21,Trust,['fuel'],0.06,0.06,0.46,0.06,0.06,0.06,0.06,0.06
438,2020-11-20T06:07:10.000Z,5.23,4.8260000000000005,5.176,Trust,"['design', 'mean', 'neg-gas', 'neg-range', 'get']",0.05,0.05,0.58,0.05,0.05,0.05,0.05,0.05
439,2020-11-18T06:08:35.000Z,6.095,3.7392857142857134,5.498571428571428,Trust,"['conquer', 'world', 'one', 'step', 'time', 'casual', 'footwear', 'visit', 'link', 'check', 'footwear', 'style', 'walk', 'path']",0.03,0.03,0.68,0.03,0.03,0.03,0.03,0.03
440,2020-11-17T11:45:44.000Z,5.794,3.752,5.2360000000000015,Joy,"['love', 'test', 'cricket', 'practice', 'session']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
441,2020-11-17T06:05:38.000Z,5.942857142857143,3.65,5.985714285714287,Fear,"['quarantine', 'diary', 'comfortable', 'couch', 'good', 'series', 'watch']",0.03,0.03,0.03,0.66,0.03,0.03,0.03,0.03
442,2020-11-14T06:30:21.000Z,8.47,6.05,7.21,Joy,['happy'],-0.01,0.94,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
443,2020-11-13T06:05:13.000Z,6.499375,3.86875,5.94,Joy,"['want', 'extend', 'warm', 'hand', 'join', 'hand', 'club', 'strategic', 'partner', 'see', 'vision', 'club', 'confident', 'partnership', 'fruitful', 'one']",0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
444,2020-11-12T07:33:25.000Z,6.053076923076923,3.6215384615384623,5.95,Joy,"['fee', 'immune', 'system', 'diet', 'complete', 'supplement', 'like', 'stay', 'fit', 'stay', 'safe', 'stay', 'healthy']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
445,2020-11-11T16:35:24.000Z,5.86,3.83,5.23,Trust,['route'],0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
446,2020-11-11T09:12:15.000Z,6.952000000000001,3.858,6.096,Joy,"['happy', 'return', 'day', 'good', 'one']",0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02
447,2020-11-09T05:46:38.000Z,7.024,4.348,6.35,Surprise,"['wish', 'happy', 'birthday', 'stay', 'bless']",0.02,0.02,0.02,0.02,0.78,0.02,0.02,0.02
448,2020-11-06T18:25:37.000Z,6.081764705882352,4.106470588235294,5.742941176470588,Joy,"['high', 'low', 'great', 'journey', 'unit', 'thing', 'neg-go', 'neg-way', 'proud', 'whole', 'group', 'thank', 'fan', 'support', 'love', 'make', 'see']",0.03,0.68,0.03,0.03,0.03,0.03,0.03,0.03
449,2020-11-06T08:32:01.000Z,7.7,3.93,6.6033333333333335,Joy,"['thank', 'appreciate', 'love']",0.01,0.86,0.01,0.01,0.01,0.01,0.01,0.01
450,2020-11-04T06:28:21.000Z,6.031666666666666,3.7583333333333333,5.861666666666666,Joy,"['think', 'manifest', 'make', 'special', 'discount', 'await']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
451,2020-11-02T18:02:38.000Z,5.5,4.055,5.4,Joy,"['group', 'stage', 'do', 'playoff']",0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
452,2020-11-01T07:14:53.000Z,7.125,4.9175,5.875,Trust,"['real', 'fun', 'real', 'challenge']",0.02,0.02,0.79,0.02,0.02,0.02,0.02,0.02
453,2020-10-28T18:27:18.000Z,5.52,4.25,5.658333333333332,Joy,"['neg-result', 'want', 'continue', 'work', 'focus', 'one']",0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
454,2020-10-27T07:13:35.000Z,6.976666666666668,4.385,6.42,Joy,"['happy', 'birthday', 'great', 'day', 'wonderful', 'year']",0.02,0.78,0.02,0.02,0.02,0.02,0.02,0.02
455,2020-10-27T06:02:53.000Z,5.93125,3.7025,5.38375,Joy,"['timeless', 'classic', 'world', 'trend', 'blend', 'noir', 'check', 'link']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
456,2020-10-25T13:56:36.000Z,5.9,4.52,6.0600000000000005,Joy,"['learn', 'move']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
457,2020-10-25T06:10:23.000Z,7.3425,4.38,6.525,Joy,"['happy', 'birthday', 'wish', 'happiness', 'good', 'wish', 'great', 'year']",0.01,0.82,0.01,0.01,0.01,0.01,0.01,0.01
458,2020-10-25T05:34:20.000Z,6.493333333333332,3.8133333333333335,5.971666666666668,Joy,"['extend', 'warm', 'wish', 'family', 'auspicious', 'occasion']",0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
459,2020-10-24T06:40:30.000Z,7.2625,4.725,6.3125,Joy,"['wish', 'happy', 'birthday', 'god', 'bless', 'good', 'health', 'happiness']",0.01,0.81,0.01,0.01,0.01,0.01,0.01,0.01
460,2020-10-23T09:33:35.000Z,6.2475000000000005,4.035,6.19,Trust,"['pray', 'speedy', 'recovery', 'get']",0.03,0.03,0.69,0.03,0.03,0.03,0.03,0.03
461,2020-10-23T06:06:19.000Z,5.7650000000000015,3.7316666666666665,5.5683333333333325,Joy,"['take', 'season', 'make', 'match', 'crunchy', 'stock']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
462,2020-10-22T12:41:44.000Z,5.48,4.23,5.3127272727272725,Joy,"['take', 'back', 'school', 'day', 'guy', 'class', 'kid', 'finish', 'homework', 'know', 'trouble']",0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
463,2020-10-21T17:40:52.000Z,5.5200000000000005,3.666666666666667,5.336666666666667,Anticipation,"['keep', 'move', 'unit']",0.04,0.04,0.04,0.04,0.04,0.61,0.04,0.04
464,2020-10-20T06:39:10.000Z,6.27,4.2125,5.8875,Anticipation,"['see', 'design', 'see', 'ultimate']",0.03,0.03,0.03,0.03,0.03,0.7,0.03,0.03
465,2020-10-20T06:00:09.000Z,7.1750000000000025,4.6025,6.38,Surprise,"['happy', 'birthday', 'great', 'day']",0.01,0.01,0.01,0.01,0.8,0.01,0.01,0.01
466,2020-10-19T15:44:55.000Z,5.23,3.1,5.81,Joy,['set'],0.05,0.58,0.05,0.05,0.05,0.05,0.05,0.05
467,2020-10-19T06:03:31.000Z,5.9825,4.20375,5.5600000000000005,Trust,"['check', 'collection', 'casual', 'footwear', 'go', 'grab', 'price', 'sale']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
468,2020-10-18T15:37:17.000Z,5.0,4.38,5.0,Trust,['credit'],0.05,0.05,0.56,0.05,0.05,0.05,0.05,0.05
469,2020-10-18T06:33:21.000Z,6.120909090909091,3.786363636363636,5.741818181818182,Joy,"['experience', 'comfort', 'feel', 'like', 'head', 'check', 'special', 'bottom', 'wear', 'range', 'exclusive']",0.03,0.68,0.03,0.03,0.03,0.03,0.03,0.03
470,2020-10-17T14:27:52.000Z,7.106,5.6400000000000015,7.098,Joy,"['spirit', 'performance', 'fantastic', 'win', 'proud']",0.02,0.79,0.02,0.02,0.02,0.02,0.02,0.02
471,2020-10-17T05:52:29.000Z,7.167999999999998,4.3580000000000005,6.404,Surprise,"['wish', 'happy', 'birthday', 'great', 'day']",0.01,0.01,0.01,0.01,0.8,0.01,0.01,0.01
472,2020-10-16T09:31:41.000Z,6.261428571428572,4.93,5.385714285714287,Trust,"['crazy', 'deal', 'neg-stop', 'check', 'guy', 'sale', 'live']",0.03,0.03,0.7,0.03,0.03,0.03,0.03,0.03
473,2020-10-16T06:45:26.000Z,6.791428571428572,4.4071428571428575,6.001428571428572,Joy,"['happy', 'return', 'day', 'god', 'bless', 'great', 'day']",0.02,0.75,0.02,0.02,0.02,0.02,0.02,0.02
475,2020-10-14T12:26:04.000Z,6.349,4.05,5.997000000000001,Joy,"['optimum', 'output', 'game', 'game', 'play', 'prep', 'play', 'estimate', 'importance', 'routine']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
476,2020-10-12T18:12:28.000Z,6.4366666666666665,3.9233333333333333,5.68,Joy,"['tremendous', 'effort', 'boy']",0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
477,2020-10-11T07:50:14.000Z,6.44,4.22,5.63857142857143,Trust,"['wait', 'join', 'go', 'live', 'first', 'time', 'great']",0.03,0.03,0.72,0.03,0.03,0.03,0.03,0.03
478,2020-10-11T06:35:52.000Z,6.918333333333332,4.136666666666667,6.345,Joy,"['happy', 'return', 'day', 'wish', 'fabulous', 'year']",0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02
479,2020-10-11T05:52:11.000Z,6.913333333333332,4.423333333333333,6.149166666666668,Joy,"['wish', 'happy', 'birthday', 'sir', 'may', 'god', 'bless', 'good', 'health', 'happiness', 'great', 'day']",0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02
480,2020-10-10T18:18:56.000Z,6.67,3.964,6.97,Surprise,"['great', 'win', 'complete', 'team', 'effort']",0.02,0.02,0.02,0.02,0.74,0.02,0.02,0.02
482,2020-10-08T07:57:14.000Z,5.6885714285714295,4.587142857142856,5.431428571428572,Trust,"['salute', 'hero', 'protect', 'serve', 'nation', 'indebted', 'sacrifice']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
483,2020-10-07T06:12:13.000Z,5.99,3.9457894736842105,5.767368421052631,Joy,"['one', 'tablet', 'day', 'able', 'boost', 'energy', 'support', 'immune', 'system', 'get', 'necessary', 'body', 'need', 'get', 'compromise', 'fee', 'body', 'mind', 'tablet']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
484,2020-10-07T05:34:44.000Z,6.922999999999999,4.394,6.39,Joy,"['happy', 'return', 'day', 'wish', 'year', 'fill', 'happiness', 'success', 'enjoy', 'day']",0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02
485,2020-10-06T10:58:26.000Z,5.631428571428572,4.2942857142857145,5.82,Surprise,"['happy', 'hulk', 'post', 'one', 'grumpy', 'take', 'picture']",0.04,0.04,0.04,0.04,0.63,0.04,0.04,0.04
486,2020-10-05T05:47:06.000Z,6.806,4.086,6.194,Joy,"['happy', 'return', 'day', 'great', 'year']",0.02,0.76,0.02,0.02,0.02,0.02,0.02,0.02
487,2020-10-04T08:39:36.000Z,7.42,5.324999999999998,6.6400000000000015,Surprise,"['happy', 'birthday']",0.01,0.01,0.01,0.01,0.82,0.01,0.01,0.01
488,2020-10-04T06:08:35.000Z,4.911666666666667,4.3116666666666665,5.148333333333333,Trust,"['fire', 'ice', 'boot', 'mean', 'serious', 'business']",0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05
489,2020-10-03T15:09:13.000Z,5.671428571428572,3.5471428571428567,6.024285714285713,Trust,"['solid', 'team', 'effort', 'let', 'keep', 'work', 'hard']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
490,2020-10-02T06:18:06.000Z,6.585000000000001,4.38,5.815,Surprise,"['happy', 'hind']",0.02,0.02,0.02,0.02,0.73,0.02,0.02,0.02
491,2020-10-01T10:00:17.000Z,6.787272727272727,4.303636363636364,6.388181818181818,Trust,"['special', 'thing', 'sport', 'friendship', 'mutual', 'respect', 'share', 'teammate', 'journey', 'sport', 'beautiful']",0.02,0.02,0.75,0.02,0.02,0.02,0.02,0.02
492,2020-09-30T08:14:43.000Z,6.239,4.097,5.644,Trust,"['thrill', 'announce', 'available', 'guy', 'get', 'side', 'visit', 'check', 'entire', 'collection']",0.03,0.03,0.69,0.03,0.03,0.03,0.03,0.03
494,2020-09-29T12:59:50.000Z,4.487,5.12,4.692,Anger,"['happen', 'inhumane', 'go', 'cruelty', 'hope', 'culprit', 'heinous', 'crime', 'bring', 'justice']",0.06,0.06,0.06,0.06,0.06,0.06,0.5,0.06
495,2020-09-28T18:49:31.000Z,6.404285714285713,4.691428571428571,6.232857142857143,Joy,"['thrill', 'game', 'cricket', 'proud', 'character', 'show', 'team']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
496,2020-09-26T10:24:49.000Z,5.955,4.91,6.1850000000000005,Trust,"['unity', 'vehicle', 'desire', 'fuel']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
497,2020-09-26T06:08:45.000Z,6.418571428571428,4.0,5.9714285714285715,Joy,"['play', 'way', 'fragrance', 'secret', 'confidence', 'get', 'fragrance']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
498,2020-09-24T10:53:44.000Z,5.778888888888887,4.702222222222222,6.081111111111111,Sadness,"['shock', 'hear', 'tragic', 'loss', 'pray', 'strength', 'courage', 'family', 'friend']",0.64,0.04,0.04,0.04,0.04,0.04,0.04,0.04
499,2020-09-23T13:29:33.000Z,5.43,4.0539999999999985,6.005,Joy,"['put', 'daily', 'work', 'prepare', 'heat', 'tag', 'ask', 'make', 'sound', 'background']",0.04,0.6,0.04,0.04,0.04,0.04,0.04,0.04
500,2020-09-23T12:26:11.000Z,6.1575,3.7525,5.5125,Anticipation,"['join', 'fit', 'dialogue', 'see']",0.03,0.03,0.03,0.03,0.03,0.68,0.03,0.03
502,2020-09-22T17:56:22.000Z,5.9011111111111125,3.9,6.027777777777778,Joy,"['part', 'prime', 'minister', 'fit', 'dialogue', 'watch', 'talk', 'fitness', 'see']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
503,2020-09-22T10:02:46.000Z,7.1750000000000025,4.6025,6.38,Surprise,"['happy', 'birthday', 'great', 'day']",0.01,0.01,0.01,0.01,0.8,0.01,0.01,0.01
504,2020-09-21T19:18:48.000Z,6.3775,4.055,5.875,Joy,"['great', 'start', 'do', 'lad']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
505,2020-09-21T06:46:07.000Z,7.046,4.3,6.448,Joy,"['wish', 'happy', 'birthday', 'great', 'year']",0.02,0.78,0.02,0.02,0.02,0.02,0.02,0.02
506,2020-09-19T12:07:21.000Z,6.445,3.865,5.59,Surprise,"['brother', 'air']",0.03,0.03,0.03,0.03,0.72,0.03,0.03,0.03
507,2020-09-19T06:03:03.000Z,5.625,3.54,5.663333333333332,Surprise,"['miss', 'moment', 'get', 'close', 'one', 'stay']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
508,2020-09-18T10:31:27.000Z,6.152857142857143,4.41,5.75,Joy,"['new', 'anthem', 'celebrate', 'fan', 'call', 'man', 'attitude', 'amp', 'challenger', 'spirit', 'believe', 'wait', 'get', 'field']",0.03,0.68,0.03,0.03,0.03,0.03,0.03,0.03
509,2020-09-18T07:12:50.000Z,6.9775,3.7475,6.22,Joy,"['thank', 'lovely', 'wish', 'sir']",0.02,0.78,0.02,0.02,0.02,0.02,0.02,0.02
511,2020-09-17T06:20:06.000Z,6.344117647058822,4.021764705882354,6.13,Joy,"['present', 'signature', 'style', 'story', 'share', 'post', 'picture', 'tag', 'get', 'chance', 'get', 'feature', 'page', 'inspire', 'world', 'success', 'story']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
512,2020-09-17T05:57:54.000Z,6.776666666666666,4.5616666666666665,6.3900000000000015,Joy,"['wish', 'happy', 'birthday', 'honorable', 'prime', 'minister']",0.02,0.75,0.02,0.02,0.02,0.02,0.02,0.02
513,2020-09-16T06:09:18.000Z,6.2733333333333325,3.373333333333333,6.376666666666668,Joy,"['proper', 'day', 'pool']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
514,2020-09-14T15:03:59.000Z,6.48,4.45,6.84,Joy,['focus'],0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
515,2020-09-14T06:07:25.000Z,6.41,4.559166666666667,6.055,Joy,"['career', 'excite', 'partner', 'provider', 'professional', 'amp', 'education', 'power', 'career', 'program', 'world', 'university']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
516,2020-09-13T06:00:26.000Z,5.85,3.8375,6.1025,Trust,"['career', 'fill', 'blank', 'creative']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
517,2020-09-12T13:55:24.000Z,7.255,4.92,6.13,Joy,"['fun', 'moment', 'become', 'magical']",0.01,0.81,0.01,0.01,0.01,0.01,0.01,0.01
518,2020-09-12T09:33:03.000Z,6.052142857142857,3.862857142857144,5.615,Joy,"['skip', 'get', 'keep', 'score', 'streak', 'like', 'keep', 'check', 'mailbox', 'send', 'express', 'cricket', 'delivery', 'way']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
519,2020-09-11T09:07:31.000Z,6.04,4.2,5.424545454545455,Joy,"['small', 'detail', 'matter', 'couple', 'crucial', 'balance', 'bat', 'love', 'take', 'care', 'bat']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
520,2020-09-10T06:14:57.000Z,6.206,4.365,5.7700000000000005,Anticipation,"['footwear', 'launch', 'excite', 'share', 'guy', 'hit', 'link', 'get', 'ready', 'get']",0.03,0.03,0.03,0.03,0.03,0.69,0.03,0.03
521,2020-09-09T15:31:42.000Z,6.32,3.985,5.967499999999999,Joy,"['productive', 'day', 'training', 'day']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
522,2020-09-07T10:31:34.000Z,6.4060000000000015,3.924,5.756,Trust,"['great', 'start', 'check', 'entire', 'collection']",0.03,0.03,0.71,0.03,0.03,0.03,0.03,0.03
524,2020-09-05T11:43:08.000Z,6.746875,3.870625,6.1,Joy,"['teacher', 'give', 'valuable', 'lesson', 'journey', 'grateful', 'one', 'get', 'coach', 'happy', 'teacher', 'day', 'teacher', 'guide', 'student', 'journey']",0.02,0.75,0.02,0.02,0.02,0.02,0.02,0.02
525,2020-09-05T06:43:52.000Z,6.599,3.646,5.8260000000000005,Joy,"['happy', 'teacher', 'day', 'teacher', 'coach', 'encourage', 'stand', 'constant', 'pillar', 'support']",0.02,0.73,0.02,0.02,0.02,0.02,0.02,0.02
526,2020-09-05T06:07:25.000Z,5.88625,4.695,5.80875,Joy,"['spirit', 'performance', 'bottle', 'amazing', 'combo', 'shoot', 'price', 'get']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
527,2020-09-03T14:15:58.000Z,6.5600000000000005,3.625,6.715,Joy,"['like', 'proper']",0.02,0.73,0.02,0.02,0.02,0.02,0.02,0.02
528,2020-09-03T07:04:19.000Z,5.708333333333332,3.5883333333333334,6.035,Joy,"['proper', 'session', 'proper', 'humidity', 'great', 'recovery']",0.04,0.63,0.04,0.04,0.04,0.04,0.04,0.04
529,2020-09-03T06:20:39.000Z,6.12375,3.83375,5.6325,Surprise,"['may', 'challenger', 'real', 'challenger', 'field', 'stay', 'tune', 'know']",0.03,0.03,0.03,0.03,0.68,0.03,0.03,0.03
530,2020-09-03T05:48:24.000Z,7.07,4.63,6.395,Surprise,"['happy', 'bowl']",0.02,0.02,0.02,0.02,0.79,0.02,0.02,0.02
531,2020-09-02T06:13:13.000Z,7.11625,4.45375,6.67,Joy,"['wish', 'happy', 'birthday', 'wonderful', 'successful', 'year', 'enjoy', 'day']",0.02,0.79,0.02,0.02,0.02,0.02,0.02,0.02
532,2020-09-01T05:23:34.000Z,5.926666666666668,3.76,5.56,Joy,"['top', 'session', 'night']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
