id,time,Valence,Arousal,Dominance,emotion,Found Words,Sadness,Joy,Trust,Fear,Surprise,Anticipation,Anger,Disgust
134,2020-05-30T04:04:25.000Z,5.433333333333334,4.201666666666666,5.565,Joy,"['neg-receive', 'message', 'receive', 'ship', 'warehouse', 'update']",0.04,0.6,0.04,0.04,0.04,0.04,0.04,0.04
135,2020-05-21T16:32:05.000Z,5.54,3.801428571428572,5.4242857142857135,Anger,"['name', 'point', 'website', 'update', 'order', 'mention', 'neg-fix']",0.04,0.04,0.04,0.04,0.04,0.04,0.62,0.04
136,2020-05-21T16:27:47.000Z,5.531818181818181,3.549090909090909,5.548181818181819,Surprise,"['get', 'order', 'status', 'page', 'look', 'fishy', 'neg-expect', 'renowned', 'company', 'share', 'link']",0.04,0.04,0.04,0.04,0.61,0.04,0.04,0.04
137,2020-05-21T16:22:59.000Z,5.19,4.535,5.495,Sadness,"['neg-reply', 'neg-update', 'order', 'request', 'cancel', 'order', 'refund', 'amount']",0.58,0.05,0.05,0.05,0.05,0.05,0.05,0.05
138,2020-05-20T05:31:09.000Z,7.73,4.05,6.72,Trust,['thanks'],0.01,0.01,0.86,0.01,0.01,0.01,0.01,0.01
139,2020-05-19T17:44:31.000Z,5.903125,3.66625,5.988125,Trust,"['let', 'know', 'order', 'detail', 'neg-show', 'order', 'status', 'receive', 'mail', 'thanks', 'order', 'reflect', 'account', 'reply', 'ticket', 'id']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
141,2020-05-11T03:21:09.000Z,5.6657142857142855,4.0442857142857145,5.847142857142857,Trust,"['safety', 'measure', 'prevent', 'educational', 'institute', 'case', 'close']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
142,2020-05-10T17:32:46.000Z,5.275,5.525,4.555,Surprise,"['give', 'shot']",0.04,0.04,0.04,0.04,0.59,0.04,0.04,0.04
143,2020-05-10T17:32:07.000Z,5.9910000000000005,4.416,5.1789999999999985,Trust,"['international', 'giveaway', 'time', 'look', 'make', 'quarantine', 'time', 'little', 'fun', 'give']",0.03,0.03,0.67,0.03,0.03,0.03,0.03,0.03
144,2020-05-10T17:29:36.000Z,5.4350000000000005,3.525,5.645,Surprise,"['come', 'second']",0.04,0.04,0.04,0.04,0.6,0.04,0.04,0.04
145,2020-05-09T19:46:08.000Z,6.537142857142857,3.521428571428572,6.2714285714285705,Joy,"['thank', 'cooperation', 'get', 'help', 'get', 'back', 'home']",0.02,0.73,0.02,0.02,0.02,0.02,0.02,0.02
146,2020-05-06T16:36:10.000Z,4.973,4.215,5.267,Surprise,"['government', 'order', 'home', 'quarantine', 'option', 'neg-possible', 'refer', 'original', 'tweet', 'snob']",0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05
147,2020-05-06T11:02:01.000Z,5.846,4.3900000000000015,5.4620000000000015,Joy,"['sir', 'difficult', 'survive', 'month', 'right']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
148,2020-05-06T09:52:48.000Z,5.57,4.04,5.276666666666666,Surprise,"['allow', 'home', 'quarantine']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
149,2020-05-06T08:15:36.000Z,5.2,4.143529411764706,5.196470588235294,Disgust,"['think', 'allow', 'home', 'quarantine', 'allow', 'info', 'mention', 'incorrect', 'make', 'note', 'neg-allow', 'home', 'quarantine', 'block', 'neg-reply', 'address', 'issue']",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.58
150,2020-05-06T04:44:48.000Z,5.816666666666666,4.073333333333333,5.8566666666666665,Trust,"['sir', 'request', 'reply']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
151,2020-05-06T04:42:56.000Z,5.5925,3.67,5.263333333333334,Surprise,"['set', 'regulation', 'display', 'date', 'may', 'check', 'paragraph', 'first', 'link', 'discrepancy', 'people', 'confuse']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
152,2020-05-06T03:45:56.000Z,5.916666666666668,4.168333333333333,5.825,Trust,"['security', 'issue', 'find', 'privacy', 'million', 'stake']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
153,2020-05-06T03:16:10.000Z,5.883333333333334,3.816666666666667,6.14,Trust,"['request', 'reply', 'comment']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
154,2020-05-05T14:14:23.000Z,5.632352941176473,4.284117647058824,5.391176470588236,Disgust,"['sir', 'try', 'return', 'hometown', 'state', 'allow', 'go', 'home', 'quarantine', 'ask', 'go', 'quarantine', 'center', 'home', 'neg-external', 'neg-movement', 'help']",0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.63
155,2020-05-05T13:14:53.000Z,6.39,2.95,6.11,Trust,['allow'],0.03,0.03,0.71,0.03,0.03,0.03,0.03,0.03
156,2020-05-05T12:53:56.000Z,5.613333333333332,4.15,5.7125,Trust,"['sir', 'generate', 'image', 'neg-visible', 'think', 'wont', 'valid', 'tell', 'get', 'help', 'plan', 'leave']",0.04,0.04,0.62,0.04,0.04,0.04,0.04,0.04
157,2020-05-04T05:25:32.000Z,6.183333333333334,4.13,5.753333333333334,Fear,"['plan', 'go', 'get']",0.03,0.03,0.03,0.69,0.03,0.03,0.03,0.03
158,2020-04-28T05:26:46.000Z,6.7175,4.44,6.12,Surprise,"['right', 'right', 'way', 'go']",0.02,0.02,0.02,0.02,0.75,0.02,0.02,0.02
159,2020-04-23T10:21:17.000Z,5.620833333333334,3.8241666666666654,5.976666666666668,Joy,"['get', 'deliver', 'slot', 'schedule', 'deliver', 'kudos', 'service', 'previous', 'delivery', 'cancel', 'order', 'id']",0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
160,2020-04-23T09:48:25.000Z,5.433333333333334,3.855,5.376666666666668,Sadness,"['neg-block', 'delivery', 'area', 'order', 'get', 'cancel']",0.6,0.04,0.04,0.04,0.04,0.04,0.04,0.04
161,2020-04-17T16:11:16.000Z,5.1025,3.39,5.4575,Joy,"['move', 'clock', 'back', 'hour']",0.05,0.57,0.05,0.05,0.05,0.05,0.05,0.05
162,2020-04-16T04:07:55.000Z,5.339,4.048,5.585,Joy,"['know', 'root', 'cause', 'bias', 'base', 'speculation', 'neg-material', 'general', 'public', 'aware']",0.04,0.59,0.04,0.04,0.04,0.04,0.04,0.04
163,2020-04-15T08:44:14.000Z,5.448235294117646,4.186470588235294,5.701176470588236,Trust,"['agree', 'point', 'believe', 'point', 'right', 'point', 'neg-stop', 'neg-funding', 'link', 'chain', 'discussion', 'look', 'administration', 'level', 'take', 'post', 'crisis']",0.04,0.04,0.61,0.04,0.04,0.04,0.04,0.04
164,2020-04-14T04:45:56.000Z,5.705,3.405,5.9700000000000015,Joy,"['extend', 'may']",0.04,0.63,0.04,0.04,0.04,0.04,0.04,0.04
165,2020-04-11T17:49:38.000Z,5.506363636363636,4.004545454545455,5.716363636363638,Trust,"['increase', 'production', 'test', 'kit', 'production', 'efficiency', 'low', 'compare', 'day', 'peak', 'period']",0.04,0.04,0.61,0.04,0.04,0.04,0.04,0.04
166,2020-04-09T14:50:08.000Z,4.65,4.642,4.756,Anger,"['lion', 'mob', 'people', 'fill', 'frustration']",0.05,0.05,0.05,0.05,0.05,0.05,0.52,0.05
167,2020-03-30T14:19:13.000Z,4.2925,4.5825,5.5925,Fear,"['trump', 'say', 'die', 'do']",0.06,0.06,0.06,0.48,0.06,0.06,0.06,0.06
168,2020-03-29T13:35:31.000Z,5.33,3.436666666666667,5.93,Joy,"['graph', 'basic', 'equation']",0.04,0.59,0.04,0.04,0.04,0.04,0.04,0.04
169,2020-03-29T05:25:55.000Z,5.5955555555555545,3.971111111111111,5.907777777777778,Fear,"['news', 'show', 'different', 'part', 'country', 'solution', 'use', 'country', 'implement']",0.04,0.04,0.04,0.62,0.04,0.04,0.04,0.04
170,2020-03-29T04:55:09.000Z,6.5440000000000005,4.1560000000000015,6.182,Trust,"['trust', 'look', 'winner', 'list', 'month']",0.02,0.02,0.73,0.02,0.02,0.02,0.02,0.02
171,2020-03-25T06:26:51.000Z,5.5695,4.062,5.5195,Fear,"['steel', 'industry', 'shut', 'turn', 'would', 'cause', 'huge', 'loss', 'provide', 'package', 'company', 'support', 'need', 'keep', 'run', 'day', 'vital', 'save', 'steel', 'export']",0.04,0.04,0.04,0.62,0.04,0.04,0.04,0.04
172,2020-03-20T11:14:57.000Z,5.110769230769232,3.983846153846154,5.211538461538462,Joy,"['seem', 'resolve', 'confirm', 'person', 'check', 'confirm', 'gas', 'leak', 'mention', 'close', 'ticket', 'neg-receive', 'neg-update']",0.05,0.57,0.05,0.05,0.05,0.05,0.05,0.05
173,2020-03-14T08:52:32.000Z,6.0190909090909095,3.827272727272727,5.92,Trust,"['service', 'point', 'warranty', 'would', 'like', 'know', 'trust', 'product', 'fail', 'like', 'year']",0.03,0.03,0.67,0.03,0.03,0.03,0.03,0.03
174,2020-03-14T08:49:58.000Z,5.637272727272728,3.91,5.56,Joy,"['warranty', 'year', 'buy', 'find', 'gas', 'leak', 'technician', 'go', 'fix', 'request', 'id']",0.04,0.63,0.04,0.04,0.04,0.04,0.04,0.04
175,2020-01-25T08:49:07.000Z,5.975,3.91,5.465,Joy,"['moment', 'contest']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
176,2020-01-25T04:41:42.000Z,5.53875,4.6025,5.69,Trust,"['mistake', 'quiz', 'correct', 'answer', 'first', 'question', 'neg-let', 'fix']",0.04,0.04,0.62,0.04,0.04,0.04,0.04,0.04
177,2019-10-30T01:41:32.000Z,5.38,4.62,5.426666666666668,Anticipation,"['neg-update', 'plan', 'update']",0.04,0.04,0.04,0.04,0.04,0.6,0.04,0.04
178,2019-10-28T12:56:48.000Z,5.261111111111111,3.8972222222222217,5.4305555555555545,Anger,"['highness', 'explain', 'statement', 'make', 'precious', 'restaurant', 'mess', 'past', 'order', 'give', 'incorrect', 'item', 'miss', 'item', 'come', 'customer', 'fault', 'mess']",0.05,0.05,0.05,0.05,0.05,0.05,0.58,0.05
179,2019-09-16T05:44:49.000Z,6.27,4.528888888888889,5.732222222222222,Fear,"['asphalt', 'summer', 'tournament', 'world', 'champion', 'racer', 'show', 'ability', 'see']",0.03,0.03,0.03,0.7,0.03,0.03,0.03,0.03
180,2019-08-31T03:55:12.000Z,5.4875,4.05,5.2925,Anticipation,"['big', 'asphalt', 'event', 'come']",0.04,0.04,0.04,0.04,0.04,0.61,0.04,0.04
181,2019-07-21T04:01:47.000Z,5.6579999999999995,4.392,6.04,Anticipation,"['asphalt', 'try', 'win', 'car', 'livery']",0.04,0.04,0.04,0.04,0.04,0.63,0.04,0.04
182,2019-07-13T09:41:07.000Z,6.11,4.108888888888889,5.772222222222222,Anticipation,"['club', 'member', 'legion', 'unite', 'join', 'security', 'force', 'play', 'legend']",0.03,0.03,0.03,0.03,0.03,0.68,0.03,0.03
183,2019-06-23T16:15:33.000Z,5.694166666666668,3.764166666666666,5.1525,Surprise,"['bunch', 'hacker', 'remove', 'week', 'seem', 'like', 'keep', 'pop', 'back', 'find', 'play', 'hacker']",0.04,0.04,0.04,0.04,0.63,0.04,0.04,0.04
184,2019-06-10T15:23:22.000Z,5.708571428571429,4.08,5.54,Trust,"['thanks', 'quick', 'escalation', 'mention', 'info', 'user', 'go']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
185,2019-06-09T17:07:32.000Z,5.615,3.999,5.895,Anger,"['customer', 'care', 'update', 'wallet', 'hour', 'due', 'technical', 'issue', 'say', 'look']",0.04,0.04,0.04,0.04,0.04,0.04,0.62,0.04
186,2019-05-27T15:08:48.000Z,5.32,4.175,5.265,Joy,"['asphalt', 'session', 'one', 'end', 'first', 'hope', 'rank', 'neg-good']",0.04,0.59,0.04,0.04,0.04,0.04,0.04,0.04
187,2019-05-27T12:55:18.000Z,7.86,6.05,7.11,Trust,['awesome'],0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0
188,2019-04-03T03:20:32.000Z,3.36,4.43,4.18,Trust,['error'],0.08,0.08,0.37,0.08,0.08,0.08,0.08,0.08
189,2019-03-25T16:38:23.000Z,5.76,4.1675,5.71,Trust,"['mean', 'friend', 'great', 'keep']",0.04,0.04,0.64,0.04,0.04,0.04,0.04,0.04
190,2019-03-25T12:08:49.000Z,7.73,4.05,6.72,Joy,['thanks'],0.01,0.86,0.01,0.01,0.01,0.01,0.01,0.01
191,2019-03-22T02:04:35.000Z,5.95,4.1762500000000005,6.44125,Joy,"['bull', 'pay', 'respect', 'color', 'paint', 'pink', 'paint', 'cow']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
192,2019-03-22T01:58:47.000Z,6.6375,4.3125,6.2625,Surprise,"['bull', 'love', 'play', 'color']",0.02,0.02,0.02,0.02,0.74,0.02,0.02,0.02
193,2019-03-20T03:59:03.000Z,6.14,3.86,6.28,Surprise,['plan'],0.03,0.03,0.03,0.03,0.68,0.03,0.03,0.03
194,2019-03-19T14:59:41.000Z,6.38,4.0554545454545465,5.849090909090909,Surprise,"['month', 'play', 'asphalt', 'good', 'know', 'skill', 'play', 'race', 'thanks', 'fuel', 'event']",0.03,0.03,0.03,0.03,0.71,0.03,0.03,0.03
195,2019-03-18T09:33:22.000Z,5.931666666666668,3.84,5.4783333333333335,Fear,"['start', 'play', 'good', 'distraction', 'asphalt', 'series']",0.03,0.03,0.03,0.66,0.03,0.03,0.03,0.03
196,2019-02-17T03:08:09.000Z,6.81,4.618,5.716,Joy,"['life', 'wake', 'game', 'game', 'sleep']",0.02,0.76,0.02,0.02,0.02,0.02,0.02,0.02
197,2019-02-06T04:25:01.000Z,6.855,4.275,6.1400000000000015,Joy,"['congrats', 'deserve']",0.02,0.76,0.02,0.02,0.02,0.02,0.02,0.02
198,2019-01-22T10:04:06.000Z,4.46,3.2,4.62,Joy,['asphalt'],0.06,0.5,0.06,0.06,0.06,0.06,0.06,0.06
199,2019-01-01T13:17:18.000Z,5.154999999999999,3.545,5.165,Surprise,"['asphalt', 'update']",0.05,0.05,0.05,0.05,0.57,0.05,0.05,0.05
200,2018-11-13T16:58:40.000Z,5.125,4.125,4.875,Trust,"['asphalt', 'amp']",0.05,0.05,0.57,0.05,0.05,0.05,0.05,0.05
202,2018-10-23T00:34:54.000Z,5.896923076923077,4.263846153846154,5.95,Trust,"['say', 'want', 'sit', 'screen', 'post', 'lap', 'prove', 'neg-hacker', 'neg-time', 'think', 'want', 'great', 'day']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
203,2018-10-20T02:19:28.000Z,6.4,4.056842105263158,5.725263157894738,Joy,"['receive', 'big', 'one', 'amaze', 'one', 'cool', 'one', 'bullet', 'wireless', 'thank', 'amazing', 'prize', 'download', 'asphalt', 'asphalt', 'start', 'play', 'new', 'phone']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
204,2018-08-04T14:21:36.000Z,6.1890909090909085,4.301818181818182,5.792727272727273,Anger,"['start', 'sound', 'quality', 'awesome', 'would', 'expect', 'get', 'use', 'switch', 'wireless', 'use']",0.03,0.03,0.03,0.03,0.03,0.03,0.69,0.03
205,2018-07-29T16:24:55.000Z,6.2325,4.5025,6.025,Joy,"['receive', 'bullet', 'wireless', 'thank', 'wait', 'big', 'prize', 'arrive']",0.03,0.69,0.03,0.03,0.03,0.03,0.03,0.03
206,2018-07-25T04:18:28.000Z,5.851666666666668,4.37,5.726666666666668,Trust,"['follow', 'path', 'legend', 'launch', 'asphalt', 'legend']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
207,2018-07-23T15:33:06.000Z,5.96375,3.7475,5.94,Trust,"['big', 'match', 'effortless', 'speed', 'asphalt', 'cup', 'include', 'place']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
208,2018-07-23T08:46:37.000Z,7.1979999999999995,4.502,6.564,Surprise,"['thank', 'organize', 'event', 'fun', 'experience']",0.01,0.01,0.01,0.01,0.8,0.01,0.01,0.01
209,2018-07-19T16:57:57.000Z,5.6075,3.845,5.8025,Anticipation,"['mantra', 'asphalt', 'legend', 'come']",0.04,0.04,0.04,0.04,0.04,0.62,0.04,0.04
210,2018-07-11T01:21:29.000Z,5.942857142857143,4.007857142857144,5.3078571428571415,Joy,"['asphalt', 'one', 'phase', 'thank', 'race', 'help', 'master', 'one', 'cave', 'trick', 'believe', 'get', 'top', 'event']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
211,2018-07-11T01:16:03.000Z,5.355,3.68,5.8450000000000015,Surprise,"['put', 'android']",0.04,0.04,0.04,0.04,0.6,0.04,0.04,0.04
212,2018-07-07T14:29:05.000Z,5.621666666666666,3.841666666666667,6.053333333333333,Surprise,"['fill', 'form', 'race', 'fill', 'form', 'lap']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
213,2018-07-07T08:05:06.000Z,6.408571428571428,4.864285714285714,5.692857142857143,Anticipation,"['discover', 'race', 'tech', 'asphalt', 'legend', 'new', 'reward']",0.03,0.03,0.03,0.03,0.03,0.71,0.03,0.03
214,2018-07-05T16:26:06.000Z,4.574,4.694,4.65,Trust,"['reach', 'end', 'neg-need', 'neg-perfect', 'nitro']",0.06,0.06,0.51,0.06,0.06,0.06,0.06,0.06
215,2018-07-05T14:18:37.000Z,5.213636363636363,4.5181818181818185,5.247272727272726,Joy,"['use', 'perfect', 'nitro', 'time', 'example', 'advise', 'neg-use', 'neg-perfect', 'neg-race', 'start', 'race']",0.05,0.58,0.05,0.05,0.05,0.05,0.05,0.05
216,2018-07-05T09:22:31.000Z,5.799090909090909,4.148181818181818,5.3136363636363635,Joy,"['thank', 'phase', 'race', 'require', 'poor', 'nitro', 'duration', 'play', 'race', 'believe', 'morning']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
217,2018-07-05T01:04:48.000Z,5.93625,3.98375,5.49625,Surprise,"['extra', 'tank', 'first', 'day', 'single', 'tank', 'decide', 'go']",0.03,0.03,0.03,0.03,0.66,0.03,0.03,0.03
218,2018-07-04T04:54:42.000Z,6.55,3.38,4.67,Trust,['check'],0.02,0.02,0.73,0.02,0.02,0.02,0.02,0.02
219,2018-07-03T12:03:58.000Z,5.948,3.557,5.767,Trust,"['would', 'great', 'publish', 'point', 'past', 'round', 'one', 'round', 'result', 'come']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
220,2018-07-03T11:29:32.000Z,5.95,4.031666666666666,6.091666666666668,Anticipation,"['fasten', 'seat', 'belt', 'round', 'start', 'excited']",0.03,0.03,0.03,0.03,0.03,0.66,0.03,0.03
221,2018-07-02T04:25:30.000Z,6.0575,3.83125,5.68625,Joy,"['asphalt', 'one', 'phase', 'android', 'hope', 'get', 'weekly', 'prize']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
222,2018-06-29T15:38:08.000Z,6.196666666666667,4.34,5.678333333333333,Anticipation,"['new', 'era', 'arcade', 'begin', 'asphalt', 'legend']",0.03,0.03,0.03,0.03,0.03,0.69,0.03,0.03
223,2018-05-06T10:54:41.000Z,6.486666666666666,3.286666666666666,6.053333333333334,Trust,"['republic', 'thank', 'support']",0.03,0.03,0.72,0.03,0.03,0.03,0.03,0.03
224,2018-04-26T06:24:07.000Z,5.871666666666666,4.741666666666667,4.77,Surprise,"['new', 'asphalt', 'neg-wait', 'neg-beat', 'giveaway', 'contest']",0.04,0.04,0.04,0.04,0.65,0.04,0.04,0.04
225,2018-01-30T04:13:59.000Z,5.986666666666666,4.391666666666667,5.7650000000000015,Joy,"['justice', 'league', 'preview', 'superman', 'cameo', 'theory']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
226,2018-01-04T17:18:51.000Z,6.92,3.96,6.2733333333333325,Joy,"['let', 'fun', 'begin']",0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02
228,2017-10-24T11:03:30.000Z,5.695,4.375,5.395,Trust,"['workshop', 'book', 'ticket', 'neg-link']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
229,2017-09-05T10:43:35.000Z,5.85,3.9325,5.425,Joy,"['join', 'sign', 'compete', 'university']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
231,2017-09-04T15:04:23.000Z,5.89,4.3039999999999985,5.74,Trust,"['get', 'remember', 'need', 'speed', 'underground']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
